index,cluster,pc,cor
oni,1,1,0.337787112246979
pdo,1,1,0.319744300077474
npgo,1,1,0.256757003480401
nao,1,2,0.272463795391463
pdo,1,2,0.317789728242068
npgo,1,2,0.371736045905137
npo,1,2,0.236506220579517
nao,1,3,0.251268093098172
pdo,1,3,0.260506860663064
npgo,1,3,0.276780812176297
oni,2,1,0.262145531764337
pdo,2,1,0.32175066740016
nao,2,2,0.247242529402886
nao,2,3,0.311622979421704
pdo,2,3,0.266198008457773
iod,2,3,0.244438531989692
npgo,2,3,0.231964356955337
pdo,3,1,0.285839317137441
npgo,3,1,0.237075241246594
oni,3,2,0.342903868607438
nao,3,2,0.276413994428717
pdo,3,2,0.331491092919067
npgo,3,2,0.324259411859482
nao,3,3,0.233116024148201
npo,4,1,0.264581325290304
oni,4,2,0.280557435232808
iod,4,3,0.269453428026678
oni,5,1,0.274081693791257
nao,5,1,0.292244678287596
iod,5,1,0.290891460152823
npo,5,1,0.233241576110964
oni,5,2,0.289086510856038
nao,5,2,0.247197294532301
pdo,5,2,0.265564737536768
iod,5,2,0.277000100740065
npgo,5,2,0.378241996711429
nao,5,3,0.2736322183686
oni,6,1,0.466347168888488
nao,6,1,0.256090119382239
pdo,6,1,0.427328474308765
iod,6,1,0.254159484362183
npgo,6,1,0.384553618026109
npo,6,1,0.438578574546001
nao,6,2,0.233262008334505
npgo,6,2,0.251145655812141
oni,6,3,0.254714852168505
pdo,6,3,0.317744784313982
npo,6,3,0.473034234882615
oni,7,1,0.462280197142706
nao,7,1,0.316928121876404
pdo,7,1,0.293849402403023
npgo,7,1,0.331258745158439
npo,7,1,0.272912118262953
oni,7,2,0.250078429833588
nao,7,2,0.287518249225044
npo,7,2,0.234119839669424
oni,7,3,0.319054863535806
nao,7,3,0.24742337675163
pdo,7,3,0.231189893901895
iod,7,3,0.256698496238378
npgo,7,3,0.290371461718714
nao,8,1,0.419791508673851
iod,8,1,0.2571736744364
npgo,8,1,0.34642346042752
npo,8,1,0.288914955029986
oni,8,3,0.240683715189331
nao,8,3,0.343504001945046
iod,8,3,0.25398271516155
npgo,8,3,0.296355902631595
oni,9,1,0.252361183201688
pdo,9,1,0.492682052128445
iod,9,1,0.24940709168431
npo,9,1,0.481698848136739
nao,9,2,0.246597915185039
pdo,9,2,0.235227156564567
npo,9,2,0.240912600565827
oni,9,3,0.263226889935959
iod,9,3,0.261119945755224
npo,9,3,0.256792219460061
nao,10,1,0.308303831132259
iod,10,1,0.250153681985933
npo,10,1,0.25584981333321
oni,10,2,0.248731484353949
pdo,10,2,0.238180289450416
npgo,10,2,0.311266269768081
oni,10,3,0.244996776261418
nao,10,3,0.276614218282466
npgo,10,3,0.268213298957432
oni,11,1,0.233078436660752
nao,11,1,0.240618762085942
iod,11,1,0.31966643590219
npgo,11,1,0.246154114231065
npo,11,1,0.329462957255453
oni,11,2,0.261748541141747
npo,11,2,0.24950803539651
npo,11,3,0.252909126940689
oni,12,1,0.526241930989014
pdo,12,1,0.359499242764332
iod,12,1,0.312012960872865
npgo,12,1,0.311118759440185
npo,12,1,0.23734880198281
oni,12,2,0.341627141001646
pdo,12,2,0.287992428368932
iod,12,2,0.331125964017414
npgo,12,2,0.280698082855575
oni,12,3,0.355062279729244
pdo,12,3,0.234550783570586
npgo,12,3,0.365227456110594
oni,13,1,0.296334993022592
pdo,13,1,0.244003210605096
iod,13,1,0.23564552668852
npgo,13,1,0.250629347944778
oni,13,2,0.33189274563454
nao,13,2,0.254378180436873
iod,13,2,0.257317375882669
npgo,13,2,0.246463819916799
npo,13,2,0.334679784122045
oni,13,3,0.306617827422775
nao,13,3,0.237477192938986
npo,13,3,0.258028633896098
nao,14,1,0.341533098561592
npgo,14,1,0.407672078118461
npo,14,1,0.323760072296292
oni,14,2,0.254123304722947
nao,14,2,0.276174074709812
oni,14,3,0.267713091348652
pdo,14,3,0.276334514071407
npgo,14,3,0.356954281462025
pdo,15,1,0.235961440242801
iod,15,1,0.23857485935892
npgo,15,1,0.246790012232423
iod,15,2,0.24849327286841
npo,15,2,0.379224145649363
nao,16,1,0.252622972905403
pdo,16,1,0.313271371053121
oni,16,2,0.242171795442081
npgo,16,2,0.373594136869139
npo,16,2,0.299411130402286
nao,16,3,0.30393322223528
oni,17,1,0.352016963802201
nao,17,1,0.435537885549725
nao,17,2,0.351435012951134
pdo,17,2,0.284028773243622
npo,17,2,0.284846926291591
nao,17,3,0.273909842342633
pdo,17,3,0.242892033180522
npo,17,3,0.248973617293389
oni,18,1,0.641895726450066
nao,18,1,0.302565209545392
pdo,18,1,0.297368601393359
iod,18,1,0.244305933903352
npgo,18,1,0.284969093649775
npo,18,1,0.275213386839488
oni,18,2,0.339274193431364
nao,18,2,0.389200606636348
pdo,18,2,0.264386343602696
iod,18,2,0.300191870854252
npgo,18,2,0.296797824268057
npo,18,2,0.251371269673811
oni,18,3,0.414143780535528
pdo,18,3,0.32511210690202
iod,18,3,0.274436259742955
npgo,18,3,0.393922768031862
nao,19,1,0.37669229920817
npgo,19,1,0.417979120819339
nao,19,2,0.408384037146403
oni,19,3,0.23578343836182
oni,20,1,0.254763828807259
iod,20,1,0.246775139213085
nao,20,2,0.231460943696557
pdo,20,2,0.241467813744878
iod,20,3,0.357709676487462
npgo,20,3,0.390371508750804
npo,20,3,0.2468716449587
oni,21,1,0.249506354802329
nao,21,1,0.238909620905134
npgo,21,1,0.245620046834433
nao,21,2,0.237577351258378
pdo,21,2,0.237229472264959
iod,21,2,0.248236462658168
npgo,21,2,0.329435691308686
oni,21,3,0.322134742508617
pdo,21,3,0.351762847830097
npo,21,3,0.286871932114282
oni,22,1,0.65866353335393
nao,22,1,0.237030431301171
pdo,22,1,0.344458069703343
iod,22,1,0.235190063563224
npo,22,1,0.35903240898327
pdo,22,2,0.263425799776751
npgo,22,2,0.235180212618689
pdo,22,3,0.279025648122682
iod,22,3,0.23697767384635
npo,22,3,0.271484167128368
nao,23,1,0.441596951262762
npgo,23,1,0.248162514994035
oni,23,3,0.29778422973081
nao,23,3,0.258723705287162
pdo,23,3,0.348603159720601
iod,23,3,0.232227804281429
nao,24,1,0.520543064010984
npgo,24,1,0.274445911965634
npo,24,1,0.266583702755325
nao,24,2,0.235918005992961
iod,24,2,0.235773091468137
nao,24,3,0.261738648164213
pdo,25,1,0.251000005597677
oni,25,2,0.347693753208929
npgo,25,2,0.259333850812817
oni,25,3,0.318384721309198
