pc.Variables,pc.Importance
tasmax,12.9391566222821
tas,8.79905472039355
tasmin,8.19673629942933
rsds,7.24185627071031
rlds,7.2364554919192
pr,5.34025091110743
hurs,0.648627118684771
PC3,-0.189374440416433
sfcwind,-0.439011246443394
ps,-1.73798056035825
PC2,-3.93753361675915
