pc.Variables,pc.Importance
tasmax,6.983482758478
rlds,3.68061074521404
sfcwind,2.08243599099898
tasmin,1.95437964413912
tas,1.73215000105986
rsds,1.4284947156351
hurs,0.482548806811254
PC1,0.289102377994113
pr,-0.333196552281935
PC2,-1.5489751832485
ps,-2.64914770546174
