pc.Variables,pc.Importance
tasmax,4.32784920545211
rlds,4.13075735796401
tasmin,4.03802589318026
tas,4.0085986054801
rsds,3.67418603885975
ps,3.57272616111424
hurs,2.197273397606
sfcwind,2.05898931421564
pr,1.36993797642423
PC1,1.04203023079351
PC3,0.759492291245674
