pc.Variables,pc.Importance
hurs,5.5106288978743
pr,5.18957173190757
ps,4.48926192106078
sfcwind,4.37876634175298
rlds,4.10608638765459
rsds,2.66431994497227
tas,1.84940889837179
tasmax,1.55639104708894
tasmin,1.36226295173889
PC1,1.05076559328364
PC2,-0.878261762221663
