pc.Variables,pc.Importance
rsds,8.20631995128652
hurs,4.90313104469321
tasmin,3.94240414824946
rlds,3.33541640311279
tas,3.24072032835302
tasmax,2.30867532850673
ps,2.20658837685674
sfcwind,1.37173936875717
pr,0.465790671643971
PC1,-1.22879640834608
PC2,-2.26106444585529
