index,cluster,pc,cor
oni,1,1,0.326764115596476
pdo,1,1,0.318643737809843
iod,1,1,0.231375502396908
oni,1,3,0.282906708543232
nao,1,3,0.33027151468349
pdo,1,3,0.258163226690996
npgo,1,3,0.310244661387869
pdo,2,1,0.317262461241989
nao,2,2,0.302187612076107
pdo,2,2,0.258840795211978
iod,2,2,0.241763558360432
npgo,2,2,0.267801581828382
oni,2,3,0.319225803575488
nao,2,3,0.240674152465516
pdo,2,3,0.27246906288161
npgo,2,3,0.287717231141072
npo,2,3,0.277076493356714
pdo,3,1,0.285839317137441
npgo,3,1,0.237075241246594
oni,3,2,0.342903868607438
nao,3,2,0.276413994428717
pdo,3,2,0.331491092919067
npgo,3,2,0.324259411859482
nao,3,3,0.233116024148201
pdo,4,1,0.273156879483199
nao,4,2,0.277988927239314
iod,4,2,0.284138722052974
oni,4,3,0.241347446858926
nao,4,3,0.253327788320602
pdo,4,3,0.266202374316936
npo,4,3,0.239605195446443
iod,5,1,0.249117662158524
npo,5,1,0.237704744437979
iod,5,2,0.269718518666398
oni,5,3,0.246763743952566
nao,5,3,0.267812565828457
iod,5,3,0.242124653213421
npo,5,3,0.239249493854722
oni,6,1,0.241513020536549
nao,6,1,0.25505619569849
iod,6,1,0.254308389664574
oni,6,2,0.346222909837111
pdo,6,2,0.264723904725373
iod,6,2,0.250806975691511
npgo,6,2,0.326103083371245
nao,6,3,0.350782050834706
pdo,6,3,0.236214117134085
iod,6,3,0.287738494325448
npgo,6,3,0.297746046345886
oni,7,1,0.29266398996623
nao,7,1,0.349735985674483
iod,7,1,0.276989752061497
npo,7,1,0.253723891005977
oni,7,2,0.238697436723259
npo,7,2,0.246173020821444
oni,7,3,0.250129959356614
npgo,7,3,0.284409046280363
oni,8,1,0.448443772611745
nao,8,1,0.28978323941879
pdo,8,1,0.427324144081859
npgo,8,1,0.398396249771387
npo,8,1,0.404517643949891
pdo,8,2,0.276534655488679
npo,8,2,0.268748898126118
npgo,8,3,0.356533514721279
npo,8,3,0.251735154884954
oni,9,1,0.396708369701346
pdo,9,1,0.354191635821627
iod,9,1,0.248205924888321
npgo,9,1,0.32028775377785
npo,9,1,0.387616800036781
oni,9,2,0.451856990161083
pdo,9,2,0.440067403989175
npgo,9,2,0.361083572219747
oni,9,3,0.265999159708828
npo,9,3,0.482875670371206
oni,10,1,0.462280197142706
nao,10,1,0.316928121876404
pdo,10,1,0.293849402403023
npgo,10,1,0.331258745158439
npo,10,1,0.272912118262953
oni,10,2,0.250078429833588
nao,10,2,0.287518249225044
npo,10,2,0.234119839669424
oni,10,3,0.319054863535806
nao,10,3,0.24742337675163
pdo,10,3,0.231189893901895
iod,10,3,0.256698496238378
npgo,10,3,0.290371461718714
nao,11,1,0.424288385891105
iod,11,1,0.261585538780354
npgo,11,1,0.342836704277266
npo,11,1,0.265053157766785
oni,11,2,0.24408358943751
nao,11,2,0.301698787241415
iod,11,2,0.245200877515051
oni,11,3,0.245596672092297
iod,11,3,0.245976246281913
oni,12,1,0.252361183201688
pdo,12,1,0.492682052128445
iod,12,1,0.24940709168431
npo,12,1,0.481698848136739
nao,12,2,0.246597915185039
pdo,12,2,0.235227156564567
npo,12,2,0.240912600565827
oni,12,3,0.263226889935959
iod,12,3,0.261119945755224
npo,12,3,0.256792219460061
oni,13,1,0.297546338127466
pdo,13,1,0.28720612134874
npgo,13,1,0.240208333761183
npo,13,1,0.367545211806906
oni,13,2,0.257885948783411
nao,13,2,0.257533217278731
npgo,13,2,0.337192693285377
nao,13,3,0.269247138063906
npgo,13,3,0.241953064807606
nao,14,1,0.308303831132259
iod,14,1,0.250153681985933
npo,14,1,0.25584981333321
oni,14,2,0.248731484353949
pdo,14,2,0.238180289450416
npgo,14,2,0.311266269768081
oni,14,3,0.244996776261418
nao,14,3,0.276614218282466
npgo,14,3,0.268213298957432
oni,15,1,0.233078436660752
nao,15,1,0.240618762085942
iod,15,1,0.31966643590219
npgo,15,1,0.246154114231065
npo,15,1,0.329462957255453
oni,15,2,0.261748541141747
npo,15,2,0.24950803539651
npo,15,3,0.252909126940689
oni,16,1,0.549150606783941
pdo,16,1,0.3869019512419
iod,16,1,0.307728242704671
npgo,16,1,0.349150847443808
npo,16,1,0.249786848176735
oni,16,2,0.297983087677059
nao,16,2,0.252532721277899
iod,16,2,0.265756190842353
npgo,16,2,0.285173142612844
npo,16,2,0.233058402479332
nao,16,3,0.243253537323039
iod,16,3,0.287585757519187
npgo,16,3,0.25869132046343
oni,17,1,0.296334993022592
pdo,17,1,0.244003210605096
iod,17,1,0.23564552668852
npgo,17,1,0.250629347944778
oni,17,2,0.33189274563454
nao,17,2,0.254378180436873
iod,17,2,0.257317375882669
npgo,17,2,0.246463819916799
npo,17,2,0.334679784122045
oni,17,3,0.306617827422775
nao,17,3,0.237477192938986
npo,17,3,0.258028633896098
nao,18,1,0.341533098561592
npgo,18,1,0.407672078118461
npo,18,1,0.323760072296292
oni,18,2,0.254123304722947
nao,18,2,0.276174074709812
oni,18,3,0.267713091348652
pdo,18,3,0.276334514071407
npgo,18,3,0.356954281462025
npgo,19,1,0.249996267496711
npo,19,1,0.253961462082252
npo,19,2,0.237454878098108
oni,19,3,0.248996675604838
npgo,19,3,0.274148363411483
npo,19,3,0.233476661090654
nao,20,1,0.252622972905403
pdo,20,1,0.313271371053121
oni,20,2,0.242171795442081
npgo,20,2,0.373594136869139
npo,20,2,0.299411130402286
nao,20,3,0.30393322223528
oni,21,1,0.374175615516901
nao,21,1,0.312369483079239
npo,21,2,0.265856971308058
npo,21,3,0.282710698790599
oni,22,1,0.528818936637799
nao,22,1,0.324902799195299
pdo,22,1,0.253117978833115
npgo,22,1,0.266107812652225
npo,22,1,0.261399106949831
oni,22,2,0.41709022151738
nao,22,2,0.262735337134844
pdo,22,2,0.338967053703782
npgo,22,2,0.420580930810339
oni,22,3,0.356432252588703
pdo,22,3,0.352659082953034
npgo,22,3,0.392794388398391
npo,22,3,0.299946855569514
nao,23,1,0.37669229920817
npgo,23,1,0.417979120819339
nao,23,2,0.408384037146403
oni,23,3,0.23578343836182
iod,24,1,0.39751801760129
npgo,24,1,0.292105466849363
oni,24,2,0.241921369270787
pdo,24,2,0.275745290550739
iod,24,2,0.309175354863513
npgo,24,2,0.322469709015198
oni,24,3,0.246515659388683
nao,24,3,0.265068395287959
pdo,24,3,0.31698387994307
npo,24,3,0.316668938238176
oni,25,1,0.321522780499038
nao,25,1,0.299979208584604
iod,25,1,0.289642552729099
npgo,25,1,0.376870876498108
npo,25,1,0.251372025704878
oni,25,2,0.5711274833774
nao,25,2,0.294678515220465
pdo,25,2,0.388182972133322
iod,25,2,0.236630870221899
npo,25,2,0.343544057891532
nao,25,3,0.246257415936706
npgo,25,3,0.25873094827017
npo,25,3,0.253661692280869
oni,26,1,0.236562376778458
pdo,26,1,0.260804993801271
iod,26,1,0.314458693711132
npgo,26,1,0.281254383750646
nao,26,2,0.262771455479778
oni,26,3,0.26982642110264
nao,26,3,0.263128709333332
oni,27,1,0.65866353335393
nao,27,1,0.237030431301171
pdo,27,1,0.344458069703343
iod,27,1,0.235190063563224
npo,27,1,0.35903240898327
pdo,27,2,0.263425799776751
npgo,27,2,0.235180212618689
pdo,27,3,0.279025648122682
iod,27,3,0.23697767384635
npo,27,3,0.271484167128368
nao,28,1,0.440815387483657
npgo,28,1,0.265531892664673
oni,28,2,0.309652782237958
nao,28,2,0.237421057973229
pdo,28,2,0.379466132194398
iod,28,2,0.253753458901641
oni,28,3,0.308287795904133
pdo,28,3,0.296506913505043
npgo,28,3,0.38482188343749
nao,29,1,0.520543064010984
npgo,29,1,0.274445911965634
npo,29,1,0.266583702755325
nao,29,2,0.235918005992961
iod,29,2,0.235773091468137
nao,29,3,0.261738648164213
nao,30,1,0.591427958765178
nao,30,2,0.241164890133045
pdo,30,2,0.342563328197605
npo,30,2,0.343882509484102
nao,30,3,0.252111777411259
iod,30,3,0.23330072867083
nao,31,1,0.33389801958037
npgo,31,1,0.248953782386864
pdo,31,2,0.297045608804802
npo,31,2,0.275558535583572
nao,31,3,0.245279801275887
npgo,31,3,0.231922560075564
npo,31,3,0.276575060513851
pdo,32,1,0.27650308329626
oni,32,2,0.394026929611855
pdo,32,2,0.236471388141378
npgo,32,2,0.344084830675229
npo,32,2,0.232587485252028
pdo,32,3,0.260059668848011
npgo,32,3,0.351311767210808
oni,33,1,0.302958833382467
nao,33,1,0.242544188505326
oni,33,2,0.341893125939858
iod,33,2,0.242693251939529
oni,33,3,0.296734546177932
nao,33,3,0.251749153015974
iod,33,3,0.316464329548704
npgo,33,3,0.271412087570381
npo,33,3,0.253012686998966
oni,34,1,0.310767239789051
pdo,34,1,0.263973390692473
npgo,34,1,0.274985046370829
oni,34,2,0.319741611662458
pdo,34,2,0.328917893510724
npgo,34,2,0.317217449457312
npo,34,2,0.327154759708623
oni,34,3,0.243535921564137
nao,34,3,0.284629878247461
oni,35,1,0.477738277422101
pdo,35,1,0.298718871304153
iod,35,1,0.252646446220028
npo,35,1,0.255696782276615
oni,35,2,0.399560994978786
pdo,35,2,0.327538026721586
oni,35,3,0.27594158302985
nao,35,3,0.245309920894195
oni,36,1,0.374008603376259
nao,36,1,0.257596105315102
iod,36,1,0.258848077460818
npgo,36,1,0.283520079158263
npo,36,1,0.290427232646489
nao,36,2,0.260861445105248
pdo,36,2,0.260135090331095
iod,36,2,0.325939022716668
oni,36,3,0.272740095108102
nao,36,3,0.269284414433968
pdo,36,3,0.37294242819309
iod,36,3,0.326029097216073
npgo,36,3,0.278469894171057
oni,37,1,0.234798147855208
nao,37,1,0.257429483028824
npo,37,2,0.27834259038308
pdo,37,3,0.2389394446156
npgo,37,3,0.235386165692673
nao,38,1,0.301067810593986
pdo,38,1,0.311110031760432
npo,38,1,0.244330552972272
iod,38,2,0.242568148390656
nao,38,3,0.438985094374147
npgo,38,3,0.284049507421651
oni,39,1,0.360606400303441
nao,39,1,0.270134543975534
pdo,39,1,0.319614083354954
iod,39,1,0.414593887813982
npgo,39,1,0.280228164914381
npo,39,1,0.245833459963978
oni,39,2,0.4874394228452
pdo,39,2,0.294585513304655
iod,39,2,0.232109726790789
npgo,39,2,0.407952799336187
npo,39,2,0.247412259118877
npgo,39,3,0.277426998521591
nao,40,1,0.322290511663621
nao,40,2,0.257850543678156
pdo,40,2,0.26484666187593
npgo,40,2,0.334634267013696
npo,40,3,0.237527907942151
nao,41,1,0.334957194616373
npo,41,1,0.361539468037282
oni,41,2,0.257302538929657
npo,41,2,0.278649716621156
oni,41,3,0.296585471824052
nao,42,1,0.32612577504151
pdo,42,1,0.242233202241716
oni,42,2,0.325162088330287
pdo,42,2,0.353076407779571
npgo,42,2,0.238515921467352
npo,42,2,0.312190427684612
nao,42,3,0.290103783337491
nao,43,1,0.268755077981878
iod,43,1,0.280564597993723
npgo,43,1,0.242668303856541
oni,43,2,0.280011273481106
pdo,43,2,0.353565524172652
iod,43,2,0.243627919729485
npo,43,2,0.361852531321586
oni,43,3,0.281439423513721
oni,44,1,0.238210979531705
npo,44,1,0.334344385288055
npo,44,3,0.237155727614783
oni,45,1,0.233994957888726
pdo,45,1,0.310541312371722
iod,45,1,0.258153497863753
oni,45,2,0.300405774797915
pdo,45,2,0.334353063458817
iod,45,2,0.308118910504187
npo,45,2,0.245766308935151
iod,45,3,0.238792758498314
oni,46,1,0.244023047179279
nao,46,1,0.291842050758216
npo,46,1,0.25089550294901
oni,46,3,0.262201058430248
nao,46,3,0.272207036452602
pdo,46,3,0.233717667953677
iod,46,3,0.307251160799634
npo,46,3,0.266290122182786
nao,47,1,0.304085423221042
npgo,47,1,0.272636488948972
oni,47,2,0.238109809157561
npgo,47,2,0.276222936357708
npo,47,2,0.262177368011292
iod,47,3,0.247741190247245
npo,47,3,0.240090738262205
oni,48,1,0.268224799480177
iod,48,1,0.270630726028553
iod,48,2,0.233826936082851
oni,48,3,0.296941287828621
nao,48,3,0.267925912879026
pdo,48,3,0.244640585260289
nao,49,1,0.240481383136223
pdo,49,1,0.329076203547085
npo,49,1,0.269486096526426
oni,49,2,0.25439569365421
iod,49,2,0.321255294904695
npo,49,2,0.250220497000398
oni,49,3,0.316092838000881
nao,49,3,0.245314305860539
pdo,49,3,0.338995234547298
oni,50,1,0.280482157108892
pdo,50,1,0.312917236634043
npo,50,1,0.269934955719802
nao,50,2,0.256036261250009
pdo,50,3,0.282818039112039
npgo,50,3,0.24383907216739
oni,51,1,0.26436875611002
nao,51,1,0.24625694525929
pdo,51,1,0.293884266690811
npo,51,1,0.310667764726857
npgo,51,2,0.253406486609365
npo,51,2,0.234574461886112
iod,51,3,0.245988985550429
oni,52,1,0.305050363309963
nao,52,1,0.304695796274978
npo,52,1,0.243322971751364
nao,52,2,0.256211224617501
npo,52,2,0.318131109288716
nao,52,3,0.36197381886884
oni,53,1,0.265685617206288
pdo,53,1,0.270108696292973
oni,53,2,0.377472992899791
iod,53,2,0.237155381418975
npgo,53,2,0.257697134788226
npo,53,2,0.290592339959465
oni,53,3,0.383910071858697
nao,53,3,0.240171166851584
pdo,53,3,0.296822104913521
iod,53,3,0.250364480613732
oni,54,1,0.283756719592008
pdo,54,1,0.312738054735185
npo,54,1,0.28204804808496
nao,54,2,0.276529150999851
npgo,54,2,0.277304370485608
oni,54,3,0.324933040309414
nao,54,3,0.353838872117843
pdo,54,3,0.234311632695123
npgo,54,3,0.259925158712417
oni,55,1,0.25572932609314
npgo,55,1,0.24538780780988
oni,55,2,0.340026803305113
pdo,55,2,0.371116114683577
iod,55,2,0.284790801742439
nao,55,3,0.295472638669109
iod,55,3,0.235845808724106
npo,55,3,0.281154405225667
pdo,56,1,0.250934988957697
npo,56,1,0.264649694770597
pdo,56,2,0.27315212095321
iod,56,2,0.352866163918107
npgo,56,2,0.264320209087849
nao,56,3,0.349550130921493
npgo,56,3,0.270285941193132
nao,57,1,0.25034548959231
iod,57,1,0.30337014789696
npo,57,1,0.283796099141045
nao,57,2,0.24767011620759
npo,57,2,0.304470918702998
nao,57,3,0.328879991716023
nao,58,1,0.246030890762535
pdo,58,1,0.254234554108854
iod,58,1,0.297902822198536
nao,58,2,0.283426102753555
npo,58,2,0.279602268985244
oni,58,3,0.268899317983619
nao,58,3,0.291785464063831
pdo,58,3,0.243878845788626
npgo,58,3,0.236578377038333
nao,59,1,0.25593994836895
nao,59,2,0.235296599727805
oni,60,1,0.267656801879386
nao,60,2,0.260999195010632
npgo,60,2,0.455908553767634
npo,60,2,0.286361400197526
nao,60,3,0.253867881223498
iod,60,3,0.262326239166578
pdo,61,1,0.236952154841211
iod,61,1,0.407805942489821
npo,61,1,0.241248236328487
oni,61,2,0.372568834929207
nao,61,2,0.267891875826314
pdo,61,2,0.257838386138231
iod,61,2,0.266539992362132
npgo,61,2,0.251176667964305
npo,61,2,0.282239652303151
oni,61,3,0.242332850256188
nao,61,3,0.235170494183256
iod,61,3,0.304837058635107
npgo,61,3,0.236099882437751
nao,62,1,0.31302411396604
npo,62,1,0.243515375336159
iod,62,3,0.289807712801849
npgo,62,3,0.278090607075541
npo,62,3,0.238338938875471
oni,63,1,0.248318971032737
pdo,63,1,0.251783279543008
iod,63,2,0.284038920966533
nao,63,3,0.350218642704114
oni,64,1,0.408861310690504
pdo,64,1,0.343932932034112
iod,64,1,0.278671139185717
npgo,64,1,0.232157128474616
oni,64,2,0.264620212904096
nao,64,2,0.249260414014507
npo,64,2,0.248977587988176
oni,64,3,0.263388277700081
nao,64,3,0.335266337149538
npo,64,3,0.410619788765411
oni,65,1,0.243956411231771
nao,65,1,0.23869422932349
pdo,65,1,0.284916387345821
oni,65,2,0.309998967121865
oni,65,3,0.316898793959851
iod,65,3,0.307078179090804
oni,66,1,0.342763439090253
nao,66,1,0.238462961027087
pdo,66,1,0.233319167375131
npo,66,1,0.239197118645511
npo,66,2,0.319083735528865
npo,66,3,0.255495707264016
oni,67,1,0.25961362610461
pdo,67,1,0.239993460718012
iod,67,1,0.333166507052956
npgo,67,1,0.283875294628528
oni,67,2,0.266146641424434
npgo,67,2,0.298466377740472
nao,67,3,0.255450056682791
npo,67,3,0.241363359333438
nao,68,1,0.303156003848228
iod,68,1,0.244509760435577
oni,68,2,0.287661399138812
iod,68,2,0.303145622316379
npgo,68,2,0.282058534199611
npo,68,2,0.247138351906901
oni,68,3,0.27376833799279
nao,68,3,0.263648837920823
oni,69,1,0.235472321087781
nao,69,1,0.296917474353317
pdo,69,1,0.266852647382664
oni,69,2,0.415259694931886
nao,69,2,0.253155845986719
pdo,69,2,0.289621407558096
npo,69,2,0.253623939117087
nao,69,3,0.509262531093416
npgo,69,3,0.267579719728033
nao,70,1,0.283298088747476
npo,70,1,0.263296424984224
nao,70,2,0.244843293717134
iod,70,2,0.269131547001804
npo,70,2,0.293094803832593
npo,70,3,0.237308550221871
oni,71,1,0.29017563362648
nao,71,1,0.242650207494879
pdo,71,1,0.238025464150233
npo,71,1,0.309495531191329
oni,71,2,0.233403285814245
nao,71,2,0.248316503129312
iod,71,2,0.269338444139103
npo,71,3,0.254439247382019
oni,72,1,0.613492618607715
nao,72,1,0.249839386416207
pdo,72,1,0.297681491850818
iod,72,1,0.260438332927634
npgo,72,1,0.263619934892151
npo,72,1,0.233846580579916
oni,72,2,0.297711297597304
iod,72,2,0.402666178754724
npo,72,2,0.415236020262431
oni,72,3,0.553265847904903
pdo,72,3,0.37290390169975
iod,72,3,0.284577204214661
npgo,72,3,0.283300615776243
npo,72,3,0.28571369822033
oni,73,1,0.379172381922065
nao,73,1,0.27759387366922
pdo,73,2,0.261623888375933
npo,73,2,0.276477235726553
oni,73,3,0.36710921874084
pdo,73,3,0.237201524430564
npgo,73,3,0.344412965482232
npgo,74,1,0.277391184359769
nao,74,2,0.321339155494071
npgo,74,2,0.269630711925498
npo,74,2,0.23629112566568
oni,74,3,0.274149718209623
nao,74,3,0.232176309396317
pdo,74,3,0.293237530262949
iod,74,3,0.232892970607834
npgo,74,3,0.283097011141798
npo,75,1,0.239172450870398
oni,75,2,0.24706722134356
nao,75,3,0.268394158724496
pdo,75,3,0.325929199187635
npgo,75,3,0.29703799532514
npo,75,3,0.260346276378737
oni,76,1,0.275229911516305
npgo,76,1,0.274680981106188
oni,76,2,0.275916018688439
oni,76,3,0.427397814082411
npgo,76,3,0.320536316010397
pdo,77,1,0.235052095997717
iod,77,1,0.284980909213629
npo,77,1,0.290175345486505
oni,77,2,0.252393682774568
pdo,77,2,0.239363427877745
oni,77,3,0.313186936449336
pdo,77,3,0.36634836899517
iod,77,3,0.273264764494031
npgo,77,3,0.258587704523332
npo,77,3,0.271955343114269
nao,78,1,0.280792328378478
nao,78,2,0.264081632681944
pdo,78,2,0.233502624060599
npgo,78,2,0.232638234654013
iod,78,3,0.259391734670105
npo,78,3,0.256822612728078
oni,79,1,0.310801180976132
nao,79,1,0.289110066274489
oni,79,2,0.338528661559838
pdo,79,2,0.23814702661785
iod,79,2,0.242550623648034
npo,79,2,0.240718698422732
oni,79,3,0.245870857372506
oni,80,1,0.262900723611458
pdo,80,1,0.234799419028255
oni,80,2,0.278908223985928
pdo,80,2,0.311873040857993
npo,80,2,0.329967407447931
oni,80,3,0.330527602172392
iod,80,3,0.249198505503379
npgo,80,3,0.263727209469987
npo,80,3,0.308484313887006
oni,81,1,0.309176114390143
npgo,81,1,0.240599571455291
oni,81,2,0.404703645974016
nao,81,2,0.301486938694895
pdo,81,2,0.270976278292799
iod,81,2,0.256548255298142
npgo,81,2,0.401886383990573
oni,81,3,0.294650783415858
pdo,81,3,0.274123829004914
npo,81,3,0.261274884674531
npgo,82,1,0.264635659549396
npo,82,1,0.25547041515103
nao,82,2,0.235036685612891
pdo,82,2,0.251970059277069
iod,82,2,0.357001001637913
npgo,82,2,0.27673533094616
nao,82,3,0.250968968092226
iod,82,3,0.319809992781375
npgo,82,3,0.235372056864754
oni,83,1,0.529544073718908
nao,83,1,0.253741535015566
pdo,83,1,0.297086411370897
iod,83,1,0.375919617261196
npgo,83,1,0.303695014978309
npo,83,1,0.297085052241972
nao,83,2,0.270368096167788
npgo,83,3,0.30742595696698
npo,83,3,0.250578188079659
oni,84,1,0.245016341600125
nao,84,1,0.236101535544589
oni,84,3,0.355101362910618
iod,84,3,0.239761338291426
npgo,84,3,0.33140720316734
oni,85,1,0.522264127430324
nao,85,1,0.240801972872209
pdo,85,1,0.268565849008616
iod,85,1,0.334699354040076
npgo,85,1,0.309956064936643
npo,85,1,0.302418926739855
oni,85,2,0.308055505825509
pdo,85,2,0.288187641022829
npo,85,2,0.312716225190627
oni,85,3,0.440444053686754
npgo,85,3,0.258535721548606
npo,85,3,0.269532048608654
oni,86,1,0.28753008528858
pdo,86,1,0.248564627900536
npgo,86,1,0.333507514335924
nao,86,2,0.282511392075258
oni,86,3,0.295203038761086
nao,86,3,0.232533711117248
pdo,86,3,0.282608024306225
npo,86,3,0.266664506679721
