global_cluster1_ccf1_oni,global_cluster1_ccf1_npo,global_cluster1_ccf2_oni,global_cluster1_ccf2_pdo,global_cluster1_ccf2_npgo,global_cluster1_ccf3_nao,global_cluster2_ccf1_nao,global_cluster2_ccf2_oni,global_cluster2_ccf2_nao,global_cluster2_ccf3_oni,global_cluster2_ccf3_nao,global_cluster2_ccf3_iod,global_cluster2_ccf3_npgo,global_cluster3_ccf1_oni,global_cluster3_ccf1_nao,global_cluster3_ccf1_pdo,global_cluster3_ccf1_npgo,global_cluster3_ccf1_npo,global_cluster3_ccf2_oni,global_cluster3_ccf2_iod,global_cluster3_ccf2_npgo,global_cluster3_ccf3_oni,global_cluster3_ccf3_nao,global_cluster3_ccf3_pdo,global_cluster3_ccf3_iod,global_cluster3_ccf3_npgo,global_cluster3_ccf3_npo,global_cluster4_ccf1_oni,global_cluster4_ccf1_pdo,global_cluster4_ccf1_iod,global_cluster4_ccf1_npgo,global_cluster4_ccf2_nao,global_cluster4_ccf3_nao,global_cluster4_ccf3_iod,global_cluster4_ccf3_npo,global_cluster5_ccf1_oni,global_cluster5_ccf1_nao,global_cluster5_ccf1_pdo,global_cluster5_ccf1_npgo,global_cluster5_ccf1_npo,global_cluster5_ccf2_oni,global_cluster5_ccf2_iod,global_cluster5_ccf2_npgo,global_cluster5_ccf3_oni,global_cluster5_ccf3_iod,global_cluster6_ccf1_oni,global_cluster6_ccf1_pdo,global_cluster6_ccf1_iod,global_cluster6_ccf1_npgo,global_cluster6_ccf1_npo,global_cluster6_ccf2_oni,global_cluster6_ccf3_pdo,global_cluster6_ccf3_npgo,global_cluster7_ccf1_oni,global_cluster7_ccf1_nao,global_cluster7_ccf1_pdo,global_cluster7_ccf2_oni,global_cluster7_ccf2_pdo,global_cluster7_ccf2_npo,global_cluster7_ccf3_oni,global_cluster7_ccf3_pdo,global_cluster7_ccf3_iod,global_cluster7_ccf3_npgo,global_cluster7_ccf3_npo,global_cluster8_ccf1_oni,global_cluster8_ccf1_nao,global_cluster8_ccf1_pdo,global_cluster8_ccf1_npgo,global_cluster8_ccf1_npo,global_cluster8_ccf2_oni,global_cluster8_ccf2_nao,global_cluster8_ccf2_iod,global_cluster8_ccf2_npgo,global_cluster8_ccf2_npo,global_cluster8_ccf3_oni,global_cluster8_ccf3_iod,global_cluster9_ccf1_oni,global_cluster9_ccf1_pdo,global_cluster9_ccf2_oni,global_cluster9_ccf2_nao,global_cluster9_ccf2_npgo,global_cluster9_ccf3_oni,global_cluster10_ccf1_oni,global_cluster10_ccf1_nao,global_cluster10_ccf1_pdo,global_cluster10_ccf1_npgo,global_cluster10_ccf1_npo,global_cluster10_ccf2_nao,global_cluster10_ccf3_oni,global_cluster10_ccf3_nao,global_cluster10_ccf3_npgo,global_cluster10_ccf3_npo,global_cluster11_ccf1_nao,global_cluster11_ccf1_iod,global_cluster11_ccf1_npgo,global_cluster11_ccf2_oni,global_cluster11_ccf2_pdo,global_cluster11_ccf2_npgo,global_cluster11_ccf2_npo,global_cluster11_ccf3_oni,global_cluster11_ccf3_nao,global_cluster11_ccf3_npgo
-0.0809329415748334,-0.121443193350885,-0.00809886665459497,-0.189525055957754,0.0267355336509573,-0.27905689582341,0.171097638797095,-0.013233362256973,-0.120907259704997,-0.078043417783591,0.0170193817667798,0.062760771278969,0.0988062831702877,-0.137520364694302,-0.0513605566039823,0.0635690484658564,0.102958036484461,-0.165949309590839,0.0166840202787279,0.00389969154461508,-0.0962826721374079,-0.0907452934710688,0.0956560240245911,-0.00567637967049172,-0.217013562148034,0.159527820955173,-0.10553943269941,0.0642334955630296,0.0533592774352765,-0.05899212540272,0.0453009284328769,0.0534525463505027,0.162371383292884,0.327520919254832,0.00392790722033736,-0.15028248707776,0.193890310133932,0.0234017300236658,-0.0088203056282883,-0.0399909473827577,-0.140843004740359,-0.165280068385169,0.107230695733079,0.0089948633084751,-0.204106033409208,-0.0431475256157055,0.0909538679915506,-0.250668405108853,0.213673251166589,-0.115835510191074,-0.115931173557077,0.245474510947508,-0.23807207498584,-0.0596922726540272,-0.0201120428977029,0.0455488419851916,0.0410303753585981,0.0822435451032814,-0.139285979222674,0.203611947263403,0.225691315555106,-0.0448366318524043,0.0289174300557343,-0.21704226536078,-0.0768459371010883,-0.0355632959238989,0.0177853996653605,-0.0590360643525184,-0.0522470786543477,0.169003676307308,-0.0636643023292021,0.210769949507387,-0.194881911712605,-0.0774629446209218,-0.0523772018551863,0.232246476816471,0.143751033466257,0.103007143831903,0.103309403203269,0.129404872914277,0.00526778436149419,-0.0266648943205077,0.00846582391321732,-0.030292669772866,0.124713674623563,0.121126391790562,-0.317752477387637,-0.235169723134786,0.136247735094956,0.123303777515014,-0.159645395489564,0.0115079535265553,0.0542951506571135,-0.256721501039737,0.0792617848175709,-0.147288872943355,-0.153000362008778,0.00243907937507391,0.124162225589974,-0.0274812903794976,0.191633552144411,0.201697289897389
-0.00379993419949354,0.0416306289829716,-0.308626256424418,-0.156143671827147,-0.0478043663305348,0.179359789402778,0.0131382341132372,0.0239758822084632,0.205186375697937,-0.136282351794126,-0.0367421175969323,0.0537678755611093,0.0751819143774437,0.0966115943424147,-0.0481483856327602,-0.0353419224952338,0.0423401264030332,0.00606444009130905,0.0274559130855368,0.0238647368587797,-0.0530150941274956,-0.0113432735253319,0.0420820842785485,-0.0833353996301328,-0.107142888929308,0.180902472629694,0.111326397900439,-0.106040043942898,0.000204323946936774,-0.278098621372314,0.103339035760696,-0.038542072345164,0.0616771056614518,-0.0626586423557014,0.133822869943469,0.00970211270252452,-0.194846542731022,0.154295733940497,-0.0438786141958443,-0.24466173288269,-0.0488008002442231,-0.148215779999666,0.117297266969503,-0.243582181855166,-0.0475759518351588,0.12426673792932,0.150649945569409,-0.0275221703554068,0.160851031545072,-0.0458786202046775,-0.0709089534976868,0.0163822504956504,-0.143960760474574,-0.0111626966313343,-0.0487963974494538,-0.0698272356491712,0.0041353488320822,-0.0105602471604812,-0.0251352771732591,0.166701513004124,0.161779173303184,0.0438785446450603,-0.0903850655706531,-0.159355291949593,0.0954993719448824,-0.0402293956395963,0.0295271467757052,-0.0474773898899532,-0.0465280057676082,-0.0605257647928719,0.0229073958899963,0.00610137706697366,-0.160124220023289,0.0368755090581032,-0.238491619279614,0.0368156616682523,-0.0478466837565234,-0.0507326216266407,-0.180045948917302,0.0953452223706392,0.202224104880395,-0.0981760350383516,0.100024515527261,-0.0450948405086493,-0.0919765137383618,-0.0103425272194453,0.039517096842401,0.104520898979488,-0.0417791716159862,0.0781658614235154,0.042734026911162,-0.0344522109390501,0.0538043363385036,-0.0538196910857357,0.00872994911764487,-0.0826513918063704,-0.0507029093985211,-0.0344359345112398,-0.0379848140428508,-0.0240993696753796,0.114398114812752,0.309101557161638
-0.145534968082416,0.0203843151919462,-0.0371276882751456,-0.0814810434603634,-0.134514052159242,-0.24299396267624,0.262828880177801,-0.0072732470465267,0.130616024901048,0.187243264750325,-0.0605138291974322,0.0367618978286505,-0.162391374419458,0.0557499678615472,0.102007850030398,-0.143649396827313,-0.0447868739207087,0.0829497666020518,-0.023255310184268,-0.00333343887404633,0.00802518413164847,-0.0238401188113863,-0.093146340246083,-0.118208087364708,0.0463109939540657,0.30219104014602,-0.0572713116723929,-0.0554429245177401,-0.00873689473917446,-0.0556245095287467,0.0335141757593306,-0.0651669064564768,0.126733101468495,-0.0413329985126817,-0.0554696364801436,0.298439444262158,0.168388995997163,0.192933628412762,-0.02349010108408,-0.022614647310301,-0.0523279762877022,0.0161166677568499,0.0799638218609733,-0.183638048086235,0.0286076028195138,-0.0504565961499362,0.0693517098543649,-0.18934317636857,0.162255584867737,-0.0484923848937767,0.172460861601415,-0.00322996717193135,-0.072095296634942,0.125881280859608,-0.0414303590371947,-0.228727108881485,-0.0823983354129296,-0.236873877369546,0.298109887158642,-0.205823227923236,-0.0665761662365323,-0.00490658086335086,-0.046032036679225,0.082981111349965,0.20880568510304,0.078187556264556,0.00236509285838548,0.0634106523047818,0.0379292787890924,0.0814341966363403,0.0278770060215469,0.0807861435630044,-0.258205884545033,-0.028413715129175,-0.0511537725247408,0.0499671791698128,-0.257544414691641,-0.194977390452146,-0.134577693585156,0.0111186332802487,0.31730280431533,0.0509434019867174,-0.145311177509071,0.142045767505453,-0.0285562757041,-0.0847903853225122,0.183807665874383,-0.116390301444436,0.111061521471934,-0.0017629571270438,0.0584776030176105,-0.149116413100495,-0.0751424235361792,-0.0287674673961871,-0.0382715902092951,0.293852141220768,0.167632005804569,-0.154992553435302,-0.00596221028901832,0.00104562256020339,-0.136042300901216,0.218612755413161
-0.113525248169921,0.166470899914646,0.0805645873702316,0.095054350295799,-0.227462236321757,-0.144157342028246,0.155872817396414,0.0500120490781626,0.0127425740820966,-0.131789790976598,0.0803420680506669,-0.0376524483412021,-0.20608526020923,-0.259633746142654,0.174459852446456,-0.144473013607011,-0.072438135721621,0.266967062738434,0.233550684236795,-0.0244643081538977,-0.0215507585848176,0.0317151182418668,-0.0807556444803998,-0.170766342061523,0.0325108873119778,0.179446310954239,-0.0341049110473218,0.131057834763632,0.0445850413605566,0.0141331165617965,0.161279811062272,-0.0627939235700044,0.023422988414424,0.0450128489432743,0.021088466238383,-0.0583129049531344,-0.0439030264004781,-0.0700096046208445,0.0620297225498081,-0.0118333390937141,-0.0044365675532858,0.0258620624527362,0.121125743545937,0.134190536550358,0.0654446641222081,0.0460278386494365,-0.0669927398760493,-0.0477787845421448,0.155500511940483,-0.0823430836986676,0.073721330975446,0.0212557445502357,0.00109410166737093,-0.219937726888649,-0.080598332587406,-0.251477349594224,-0.0381935594969885,0.0858735825656548,0.0309764772844114,-0.121693182946468,-0.11880379280024,0.136212903721891,0.0102159126104174,0.235067546975037,-0.0169205388522789,-0.00987085934666516,-0.0343374493853904,0.135901238201168,0.00314673635963928,0.0257000793164183,0.296819309278777,-0.098605420546471,-0.24635195648092,0.293400622993709,0.044266692172247,-0.0464980755028613,-0.11188319104175,-0.107784124276885,0.0480490143771817,-0.187508126428748,0.367509732774191,0.267411351530125,-0.19069371293955,0.0194637286215636,0.114204590188613,-0.0659799646435295,-0.128242722205413,0.230590662013579,0.200010381193932,0.377373475065459,-0.104695977251394,0.238100454954504,0.128638070441003,-0.142182840947975,-0.0349210114579103,0.0395807374873341,0.205054322187964,-0.237095496608763,-0.00626737892974133,-0.0759060167009557,-0.160804112529546,0.251652361877976
-0.0982314661439627,-0.000614259773399181,0.0301753788347134,0.115135429171311,-0.186676768096762,-0.052030996716761,-0.0063879259176333,0.244546396563838,-0.0593786164019928,-0.13611489845005,0.0214430365414206,-0.0634736030361366,-0.107482408514987,-0.324618143376357,0.130094575524915,-0.0011791761318645,-0.0311786443731153,-0.0533459364817577,0.204157979083973,-0.0411873085189466,-0.100812648018546,-0.23767729420302,0.0723984239676246,-0.308256265307582,0.0761969291164696,0.151580164421088,0.349580648603146,0.0378970840390455,-0.048984810632298,0.155936321919581,0.264111392380451,-0.0432384095807008,0.239682119327144,0.0311455264348707,0.0977930998761044,-0.27016535179988,0.270222801519063,-0.223536037277351,0.189558924332486,0.213075227962636,-0.0773373565035003,0.144647688861591,0.0928576319146569,0.219657438629638,0.123465949795089,-0.0859963426580187,-0.208063520140932,0.0307360138141062,0.138942455185586,0.149004219521956,-0.124903258573563,0.00396842250751697,0.0769740528098242,-0.36873232110315,0.121126904451678,-0.233708976326693,0.119250067919981,0.294062582241199,-0.160939233755554,-0.124805451321965,0.111019013611659,-0.27361154801297,0.039421773548077,-0.124096294623763,-0.327475096462713,0.228601284056295,-0.256070900870526,0.441205181217409,0.0981387134059783,0.063318407153202,0.0901649593404713,-0.088902119008414,-0.0652708171663776,-0.185704059269084,0.184536057091852,0.147229796452234,0.167948484689416,0.23283336769757,-0.194778728522548,0.0281117852432364,0.243471609733602,0.105494320609107,0.310443146742928,0.1132046605766,0.349624859092909,-0.1800959135794,-0.212322113945279,-0.152850723591757,-0.167537301989152,-0.0940607960541542,0.015820439269973,-0.100923520165541,-0.314072409690726,-0.0934216020553739,0.0234208694898567,0.0204262337476055,0.144372279873874,-0.143500210897709,-0.0569802545947406,-0.331693655526361,0.0421727164633723,0.139393853133161
0.0312024580470231,0.0584252309058713,0.154275849125021,0.290168925717655,-0.0107224339501481,-0.0117417594736501,-0.153013198439548,-0.0683998742459523,0.284448144265392,0.435954390494622,0.159997884540764,0.241800018635553,-0.264717586643755,0.447579375229364,-0.231588158284488,0.326406321391819,-0.164725280467616,-0.343802951266163,-0.110664781923642,-0.281542550459714,-0.0459282759437413,-0.549594956773013,-0.263229786952112,-0.268243237100655,-0.293460748654907,0.16033946865788,0.0492710509697482,-0.369961526926942,-0.311044826381476,-0.0784922896002814,0.261718826436115,-0.0607642800849275,-0.10992282718162,0.0288550508140866,-0.0795274486890986,-0.167941402517972,-0.245900392174286,-0.102919957023172,0.243689297442487,-0.0819521560572923,-0.241624282078975,-0.157078136174059,0.0667062434814807,-0.0427430036390394,0.263298973608878,-0.45585244491431,-0.419447920373509,-0.0701588308449825,0.149438177263141,0.308728111918874,0.0500780248655659,-0.126225704299493,0.0535389684926493,0.204002458424614,-0.513681553936589,0.0995204399319111,0.365323441113762,0.192052866091231,-0.0164929989940107,0.233202312804083,0.318636207031701,-0.0534278317914597,-0.031395147677054,-0.158490974525901,-0.159959522380693,-0.396030622674718,-0.179871926320039,0.366737587490435,-0.291561159121018,0.371450660280082,0.180719229730794,0.0674325852282256,-0.063693904111706,-0.177053674762304,0.0429153464307826,0.149285439345617,0.103069883924091,0.230718883718046,-0.140149182458008,-0.383991770272837,0.196592018090751,-0.0625419277719542,0.277453916485119,-0.0650785015225677,0.295415672492572,-0.214800670847343,-0.047845482924734,0.360264227439373,-0.05188741089357,-0.0377181353292934,0.0514823050710351,-0.266521591634415,0.115177720435307,0.00929072387437165,0.00468554544847806,0.138608287765622,0.186683243564213,0.0427940122371936,-0.0454353615535879,-0.0702396570998665,-0.300685268530851,0.171627247074206
0.0410178213537944,0.339571489332472,0.175478463429406,0.199519980077734,-0.00783531328693152,-0.027566450145295,0.0347751374250638,-0.259378089473979,0.140789123740928,0.0962288309801348,0.0482366224697103,-0.0266136349587065,-0.245222676313114,0.583333523602665,0.0926029410485513,0.281664875952306,-0.262501577433539,0.0587398527490205,0.098983344976578,0.0223100570763998,-0.0690884467349622,0.137539676973472,-0.0581216322732035,0.0642948169545609,0.242420813053929,-0.0690409194328499,-0.0307636867319899,-0.213773888232257,-0.163711635778232,0.0863497868211067,0.0525052726663372,0.110542413372996,-0.0139957426518135,-0.0246168261150084,0.126999313816469,0.116409445753921,-0.106333452003157,0.0202841604228533,-0.0239048416639576,0.0327378571548673,0.09133365772035,0.137324950944633,-0.0299799769874153,-0.11291016046803,-0.100813904216557,-0.151610583421794,-0.230427965577994,0.0905477894451978,0.0794187424284009,-0.0385014923984064,0.260105595642693,-0.0360641476035823,-0.061156688197455,0.343549538882585,-0.0677256137541067,0.170953139686925,0.0325815942340771,0.0168510615911611,-0.0125813245233752,0.275114234008599,0.148734774575593,0.0497547026241161,-0.126152703472436,-0.0936436785551779,0.169713778544754,-0.0167200104081493,0.0789726434365496,0.000681948735254583,0.0849714494244749,0.0650713405248615,-0.0913508546792211,-0.0121329877428014,-0.0495169214931682,0.0400348521113392,-0.026718344033865,-0.0682188740718731,-0.0384983574764567,0.110507046281982,-0.0751453554622236,-0.173888082416496,0.127438222390436,0.117214036154434,0.08574065311983,0.11889878725652,0.261729470607629,-0.231446422669158,-0.180617591881805,-0.250456704236742,0.253804822672463,-0.0533862167042794,0.0886826974279543,-0.103639212728231,-0.0851969241106548,0.012406657262896,-0.0168966695054403,0.0866429124348972,0.261004717699569,0.131493870842244,-0.466697830231227,0.0402643560117726,-0.00809261850742984,-0.0415874816655366
-0.160938088271909,0.143673078751413,0.0893996720225532,-0.0857148466383622,0.109590911154922,0.0245368141310648,0.0726849716505828,0.0733570534857562,-0.0653546891227233,-0.007613553500079,0.0988402120315071,-0.126927150958974,-0.0916145219557843,-0.304594544428529,0.0199197103312674,0.0217700499123138,0.000708527674552631,-0.00813241597192997,0.107731828522881,-0.0858140634299748,-0.036139550121987,0.130568254484955,-0.0255838090653325,0.0386741237228292,0.211520015052511,-0.151931487887668,0.0301290538650134,0.0800572352432458,0.00231492390217556,0.0744515290215579,-0.045360725271327,-0.101055343019561,-0.115650254330311,-0.144316727719911,-0.0677987188109918,-0.098046264533628,-0.0768884886710578,-0.168953155456321,-0.0496868111483234,0.135974104753345,0.0563499775488811,0.104896744574114,-0.131512846635379,-0.00581931841854945,0.0771421410252036,0.035041880511127,-0.0490298742429672,0.211413591153652,-0.0248750802825935,0.112507592546482,-0.125903286418561,-0.0377057551580483,0.113467854399292,-0.269469471744619,-0.0326606233273661,-0.116585926682364,0.00991037934698432,0.0955132138738102,-0.203008086637771,0.0240389182561937,0.0446789940167979,-0.142143720084046,-0.273090810523436,0.140327655784226,-0.165871827324978,-0.179306131834114,0.0391855505259696,0.0363108584393586,-0.0871804778820029,-0.140364921948553,0.0839608409525205,-0.304898966824467,0.0773292401327881,-0.129939754265528,-0.0453274623785278,0.0650770620682881,0.0522177722007494,-0.0464292215164224,-0.0622534942344436,-0.243981862219985,0.0251460917200623,0.0796196119542793,-0.0250459415997551,0.152599826787517,0.0635550897038141,-0.139499590427141,0.0991025154781468,0.189136498206329,0.017971425818858,-0.0161688925641727,0.0224119451686922,-0.0802853183577638,0.0822220885856319,0.0742386432799238,0.00853104163957493,0.0997623774673956,0.102186838936471,0.119810904344821,-0.0186434827246405,0.0218630569466827,-0.209983186896285,-0.123377595036394
-0.0388090790772506,0.00286726282106375,-0.0958392455766925,-0.0629211852329398,0.297903862194043,-0.14344914083343,0.0239800876046193,0.119862899449901,0.177608203489089,0.112153853616448,0.0340177720783929,-0.149849199552051,-0.110723738676691,-0.12136847902421,-0.107152134414491,0.0101153579254874,0.0933849286568583,-0.0795294674118626,-0.00880126475095703,0.00349845370191877,0.0820898860878658,0.117480792518491,0.0231712219241584,0.0427428398814649,0.204099159309178,-0.235811020436897,-0.0665422157688599,0.128106570252429,0.0988516902682865,0.144035878396482,-0.199823312743687,0.241601579997239,-0.0355879450228958,-0.0711088306232355,-0.015669000447623,-0.073329361268209,-0.163076332728355,-0.0651003181768249,-0.133001079151459,0.00393724304482697,0.111415387143855,0.115127331376097,-0.272833040215492,0.047658897608419,0.0720564317860255,0.0385428055118981,-0.0346991401711797,0.119216983423255,-0.0477373441950179,-0.0412561158219965,-0.145497521531128,-0.0264772194992263,0.123355000843488,-0.125130972179891,-0.102084898321877,-0.0330004563175398,-0.143071135097174,-0.0154788338425797,-0.0438119051263708,-0.244357340009179,-0.14567917777905,-0.144466270648861,0.0977062179072772,0.142354287141819,-0.0356149208267362,-0.189770803468243,0.0728797451528058,-0.0449491733038989,-0.0877516265537489,-0.0553230085443265,-0.0290124002566848,-0.134958578998465,0.198955680790796,-0.0177499640533633,-0.0660271899387971,-0.0379055427620836,0.101412173835446,0.0333501057449566,-0.147320325688621,-0.0174242407219583,-0.0694821559738892,-0.137543736304192,-0.0563405590380305,0.0899691555334516,-0.0553004400741517,0.0135315972365985,0.0910938781806953,-0.0514564748740895,-0.20173129134518,0.0655512472648242,0.248294151776027,-0.0354447906783254,-0.228646986879853,0.0681520863807026,0.0286914991054717,-0.084658381965664,0.03082568847801,0.220330804599178,-0.138478966445894,-0.0493502887209151,-0.0798968442844233,-0.255185125951406
0.23328130336345,-0.0130719736566982,-0.0915554703914699,-0.0731610468769478,0.283041456051824,0.0296523049391849,-0.0201128376781009,-0.149059314317574,-0.00361087159494003,0.135835534484055,0.0582362047145301,-0.0878149919311911,-0.109957045108928,0.153805313698979,0.0895807296456346,-0.0116739218468061,0.00484302064591026,0.0125941249774472,-0.233218343797028,-0.137452507088468,0.337623855241474,-0.0122481957134446,-0.0338694984980034,-0.0566533991035099,-0.149906914350147,-0.178633863860054,0.141143732867984,0.0296086530555756,0.114293077191237,-0.0333660712545797,-0.16122797972857,0.0997306228615764,0.189645180241697,0.197013842896487,0.24589282662837,0.0440292383017793,0.0634883791174661,-0.2500240554203,-0.0606926640132336,0.359916964420895,0.117290021537485,-0.30750147156783,-0.176561159309246,0.27151841921213,0.240335031824467,0.11215842493018,0.00675803951620477,0.0240493929450089,-0.143989022902164,0.0899351905727747,0.0401675206498777,0.0945251601096709,0.0676465569200964,0.0965651738695603,0.0449317725797418,-0.0536379736540632,-0.0497971430534289,-0.100284975451021,0.0826350871959865,-0.230091319573435,-0.0826721928151347,-0.0816263637532261,0.157613368236526,-0.0725419717260505,0.13532547622646,0.111852003136431,-0.0829953848485263,-0.0374046506226869,0.228971309949491,-0.00410737543366489,0.10292018023925,0.0315968446876534,0.0720177774554774,-0.0294809137369793,0.175187869525167,0.0667113013085089,-0.104602375053051,0.0278807713338616,0.0415752915745776,-0.108528676352584,-0.0821150687913565,-0.0814064435586004,-0.003259176132361,0.375207220650712,-0.00743644292271765,0.0277984547597295,-0.00999342830046671,-0.0501772645708336,-0.0936028577406404,-0.10419700672346,0.142141593137882,-0.00111529507349325,-0.107644643722047,0.191732932758311,-0.118328738918204,-0.0403021563633899,-0.0858292655772858,0.21129102729992,-0.101953690336023,0.0194465906889297,-0.0060985305911543,-0.161528675360326
