pc.Variables,pc.Importance
rlds,2.90341198844101
tasmax,2.66816849295067
sfcwind,2.65761458031864
tasmin,2.59445307313771
ps,1.75918871547442
tas,1.49563409266072
hurs,1.35785841995839
pr,1.05451856599863
rsds,-0.38844111701933
PC3,-1.5492134775176
PC1,-4.15551132560918
