pc.Variables,pc.Importance
tas,8.3741933807263
hurs,7.51448645607719
tasmax,7.24516584680186
ps,6.80355353691814
pr,5.2018431926954
tasmin,4.8360307498035
rsds,3.02700964062513
rlds,1.53257858822437
sfcwind,0.0307374217517081
PC1,-0.575317395890178
PC3,-0.704793746139642
