pc.Variables,pc.Importance
tas,14.4541955308149
tasmin,13.3893059689846
ps,11.4076538563711
tasmax,10.046728416861
hurs,8.5417942523992
rlds,7.34859740008365
pr,5.25099845749678
rsds,4.94626611109964
sfcwind,0.929113657442355
PC3,-2.34221464028291
PC2,-2.65156308394204
