"","Feature","Gain","Cover","Frequency"
"1","tasmin",0.317285204800963,0.0831891512742577,0.0679785330948122
"2","sfcwind",0.207301518471049,0.242506429740472,0.207513416815742
"3","ps",0.143284468092175,0.162777647884031,0.171735241502683
"4","tas",0.132950262248512,0.149263502454992,0.15742397137746
"5","tasmax",0.0673557793463924,0.131774608370353,0.0894454382826476
"6","pr",0.0598209102608264,0.0591068505962123,0.123434704830054
"7","rlds",0.042222800933009,0.105821837736731,0.0930232558139535
"8","hurs",0.0208931126033738,0.032172083235913,0.0500894454382826
"9","rsds",0.00888594324369849,0.0333878887070376,0.0393559928443649
