"","Feature","Gain","Cover","Frequency"
"1","rlds",0.159140968132646,0.129417249417249,0.0955414012738854
"2","tasmin",0.144171964841775,0.0964102564102564,0.0764331210191083
"3","rsds",0.132338912667303,0.105361305361305,0.114649681528662
"4","pr",0.123770502372421,0.187459207459207,0.135350318471338
"5","hurs",0.120954336150464,0.103543123543124,0.159235668789809
"6","ps",0.114157239477953,0.0922610722610723,0.111464968152866
"7","tas",0.0827960760611731,0.0597202797202797,0.119426751592357
"8","sfcwind",0.0774576904840847,0.148997668997669,0.138535031847134
"9","tasmax",0.0452123098121803,0.0768298368298368,0.0493630573248408
