"","Feature","Gain","Cover","Frequency"
"1","sfcwind",0.354093689108599,0.137681497735655,0.133445945945946
"2","rsds",0.166624748005617,0.123581866567067,0.109797297297297
"3","hurs",0.128958658715492,0.0878659134413371,0.103040540540541
"4","rlds",0.118311704788025,0.195620710584061,0.163851351351351
"5","pr",0.0703201523274911,0.13207899528456,0.141891891891892
"6","ps",0.0599919629789079,0.106727671693356,0.113175675675676
"7","tas",0.0572509753236306,0.111536486297213,0.141891891891892
"8","tasmin",0.0236605857394553,0.0608805266352304,0.0472972972972973
"9","tasmax",0.0207875230127818,0.0440263317615201,0.0456081081081081
