"","Feature","Gain","Cover","Frequency"
"1","hurs",0.264779409143405,0.201501642421398,0.258317025440313
"2","tasmax",0.232532181436369,0.0702017832003754,0.0547945205479452
"3","rsds",0.170761632977448,0.158047864852182,0.150684931506849
"4","tas",0.0813001171838603,0.151431252932895,0.135029354207436
"5","sfcwind",0.0789045678609115,0.150398873768184,0.125244618395303
"6","ps",0.0709178685604055,0.15199436884092,0.144814090019569
"7","rlds",0.0432183770179247,0.0203660253402159,0.0273972602739726
"8","tasmin",0.0316428818923483,0.075269826372595,0.0626223091976517
"9","pr",0.025942963927328,0.0207883622712342,0.0410958904109589
