"","Feature","Gain","Cover","Frequency"
"1","rsds",0.160976399581341,0.171945701357466,0.155
"2","tasmin",0.15362191469107,0.0893781779166861,0.055
"3","rlds",0.135279923872939,0.133227597145123,0.116666666666667
"4","hurs",0.128794131647223,0.0901245510099361,0.141666666666667
"5","tas",0.112463596540366,0.10122685077203,0.215
"6","tasmax",0.111920025747918,0.0442226057750618,0.0316666666666667
"7","ps",0.0780073447123999,0.117973597051826,0.0933333333333333
"8","pr",0.077437988759781,0.124504361617764,0.105
"9","sfcwind",0.0414986744469621,0.127396557354107,0.0866666666666667
