"","Feature","Gain","Cover","Frequency"
"1","pr",0.323281937714655,0.224544055226456,0.170111287758347
"2","rsds",0.224512308549276,0.214002518774197,0.166931637519873
"3","hurs",0.155093320226246,0.119455198470078,0.155802861685215
"4","sfcwind",0.0924478906130489,0.0500489761649331,0.0667726550079491
"5","ps",0.0746674603640767,0.0705256775036149,0.095389507154213
"6","tas",0.0533123661886194,0.0765893931619945,0.149443561208267
"7","tasmax",0.0313546346904935,0.137879565278231,0.095389507154213
"8","rlds",0.0246001936210739,0.0544801529922105,0.0620031796502385
"9","tasmin",0.0207298880325104,0.0524744624282849,0.0381558028616852
