"","Feature","Gain","Cover","Frequency"
"1","sfcwind",0.209588829239819,0.196135310906284,0.156756756756757
"2","tas",0.203665059945223,0.179572357647499,0.212612612612613
"3","rsds",0.176074923046844,0.113928788658588,0.10990990990991
"4","hurs",0.0995761846196723,0.143779534927245,0.14954954954955
"5","tasmax",0.0919369063861778,0.0941842511580031,0.0810810810810811
"6","rlds",0.0812448497044003,0.0836101623543723,0.0630630630630631
"7","pr",0.0649916037677968,0.0888504187526318,0.108108108108108
"8","ps",0.0551639595247856,0.0827211902868105,0.104504504504505
"9","tasmin",0.0177576837652821,0.0172179853085669,0.0144144144144144
