"","Feature","Gain","Cover","Frequency"
"1","tasmax",0.484902578720222,0.211853720050441,0.14548802946593
"2","hurs",0.228091013067271,0.192377749754799,0.215469613259669
"3","tas",0.0722600920599625,0.153846153846154,0.213627992633518
"4","pr",0.0561642273793059,0.0699173322124142,0.0791896869244936
"5","ps",0.0540902869989689,0.0947176684881603,0.0828729281767956
"6","tasmin",0.0485714966947128,0.0700574471066274,0.0607734806629834
"7","rsds",0.0311653506811826,0.0992013451029845,0.0957642725598527
"8","sfcwind",0.0167772733897567,0.064873196020737,0.0607734806629834
"9","rlds",0.00797768100861741,0.0431553874176825,0.0460405156537753
