"","Feature","Gain","Cover","Frequency"
"1","sfcwind",0.231168755664927,0.137202797202797,0.123376623376623
"2","ps",0.173658952395078,0.234778554778555,0.157467532467532
"3","pr",0.158635646247352,0.114079254079254,0.128246753246753
"4","rsds",0.139652889510632,0.124708624708625,0.0876623376623377
"5","hurs",0.106681823062729,0.131002331002331,0.162337662337662
"6","rlds",0.0744108303701623,0.0641025641025641,0.0681818181818182
"7","tas",0.0561597970876266,0.074032634032634,0.172077922077922
"8","tasmin",0.0435023975077298,0.0385081585081585,0.0324675324675325
"9","tasmax",0.0161289081537626,0.0815850815850816,0.0681818181818182
