pc.Variables,pc.Importance
sfcwind,6.16598063939103
rsds,4.79368220468575
rlds,3.51560801695172
tasmin,3.47572991174354
ps,3.00526960799543
pr,2.69130680485925
hurs,2.22795062702338
tas,2.17317192510576
PC1,2.14050476854352
tasmax,1.37000684360744
PC2,0.321058014776747
