global_cluster1_ccf1_oni,global_cluster1_ccf1_pdo,global_cluster1_ccf1_npgo,global_cluster1_ccf2_nao,global_cluster1_ccf2_pdo,global_cluster1_ccf2_npo,global_cluster1_ccf3_pdo,global_cluster1_ccf3_iod,global_cluster1_ccf3_npo,global_cluster2_ccf1_oni,global_cluster2_ccf1_pdo,global_cluster2_ccf3_oni,global_cluster2_ccf3_nao,global_cluster2_ccf3_iod,global_cluster2_ccf3_npgo,global_cluster2_ccf3_npo,global_cluster3_ccf1_oni,global_cluster3_ccf1_nao,global_cluster3_ccf1_pdo,global_cluster3_ccf1_npo,global_cluster3_ccf2_oni,global_cluster3_ccf2_nao,global_cluster3_ccf2_pdo,global_cluster3_ccf2_npgo,global_cluster3_ccf3_nao,global_cluster3_ccf3_iod,global_cluster3_ccf3_npo,global_cluster4_ccf1_oni,global_cluster4_ccf1_pdo,global_cluster4_ccf1_iod,global_cluster4_ccf1_npgo,global_cluster4_ccf1_npo,global_cluster4_ccf2_npo,global_cluster4_ccf3_oni,global_cluster4_ccf3_npgo,global_cluster5_ccf1_oni,global_cluster5_ccf1_nao,global_cluster5_ccf1_npgo,global_cluster5_ccf1_npo,global_cluster5_ccf2_nao,global_cluster5_ccf3_oni,global_cluster5_ccf3_nao,global_cluster5_ccf3_pdo,global_cluster6_ccf1_oni,global_cluster6_ccf1_nao,global_cluster6_ccf1_pdo,global_cluster6_ccf1_iod,global_cluster6_ccf1_npgo,global_cluster6_ccf1_npo,global_cluster6_ccf2_nao,global_cluster6_ccf2_pdo,global_cluster6_ccf2_npo,global_cluster6_ccf3_oni,global_cluster6_ccf3_iod,global_cluster6_ccf3_npo,global_cluster7_ccf1_nao,global_cluster7_ccf1_pdo,global_cluster7_ccf1_iod,global_cluster7_ccf2_npgo,global_cluster7_ccf2_npo,global_cluster7_ccf3_oni,global_cluster7_ccf3_iod,global_cluster8_ccf1_oni,global_cluster8_ccf1_iod,global_cluster8_ccf2_oni,global_cluster8_ccf2_nao,global_cluster8_ccf2_npgo,global_cluster8_ccf2_npo,global_cluster9_ccf1_oni,global_cluster9_ccf1_nao,global_cluster9_ccf1_npgo,global_cluster9_ccf1_npo,global_cluster9_ccf2_iod,global_cluster9_ccf2_npo,global_cluster9_ccf3_pdo,global_cluster9_ccf3_iod,global_cluster9_ccf3_npo,global_cluster10_ccf1_nao,global_cluster10_ccf1_npo,global_cluster10_ccf2_oni,global_cluster10_ccf2_pdo,global_cluster10_ccf2_npgo,global_cluster10_ccf3_iod,global_cluster10_ccf3_npgo,global_cluster11_ccf1_nao,global_cluster11_ccf1_npo,global_cluster11_ccf2_pdo,global_cluster11_ccf3_oni,global_cluster11_ccf3_nao,global_cluster11_ccf3_pdo,global_cluster11_ccf3_iod,global_cluster12_ccf1_nao,global_cluster12_ccf1_pdo,global_cluster12_ccf1_iod,global_cluster12_ccf3_oni,global_cluster12_ccf3_npgo,global_cluster13_ccf1_oni,global_cluster13_ccf1_iod,global_cluster13_ccf2_oni,global_cluster13_ccf2_nao,global_cluster13_ccf2_iod,global_cluster13_ccf2_npgo,global_cluster13_ccf2_npo,global_cluster13_ccf3_oni,global_cluster13_ccf3_nao,global_cluster13_ccf3_pdo,global_cluster13_ccf3_npgo,global_cluster13_ccf3_npo
-0.174001813989836,-0.198058467572044,0.224208548591003,-0.037716402762451,0.127895030722375,-0.129490543752108,0.110649101229254,0.0169823531471619,-0.14434658627438,0.0446898185833789,0.0390972853141191,-0.133532429325363,-0.124655254229951,-0.054489381625628,0.0723501288121367,0.0561019590928781,0.24592425180077,-0.0461325270348748,0.101022627291526,0.0617273925165418,-0.00732528719649917,-0.139532031983689,-0.0446186439378628,-0.0285874097436039,0.0920155435388062,0.260493663363293,-0.109621317555265,0.0854984079595206,0.0636582038640396,0.161084599673629,-0.316418609080384,-0.0363088105091224,0.0515641933119331,-0.0300665116849104,0.0535319874759649,0.0254250459528523,0.00418863172180115,-0.022451339242194,-0.0134041109841394,0.0127508578846221,-0.12871839376681,-0.0615334248154642,-0.124522369338129,-0.164437298710033,-0.0457574377576528,0.0496042439232576,-0.124706657576734,0.125061097266972,-0.147598380367982,0.257723300389775,-0.00186504457631075,0.00367203913010989,-0.0491692794010191,-0.0576223443217381,0.0861282943523106,0.117793104202709,-0.0470873451689309,0.233508164442018,0.068178012074906,0.0625695054317618,0.103973738918881,0.253706619145772,0.134271933171593,0.321931783635951,-0.0924739149963013,0.0574570863796244,0.181058586687735,-0.176016652487149,-0.070361633628838,0.0450194150567017,0.208702104008791,-0.10962421302404,0.048419997679659,0.22219808521193,-0.100416470917108,-0.0609546570801231,-0.0461563885410446,-0.0514626012968589,-0.0946924774333593,-0.101623661785207,-0.0876112661998251,-0.00402267676350802,0.19959540902247,-0.209459428873747,0.102896116500158,-0.26620219468642,0.0371518653319597,-0.0544863993009491,0.305437369704336,-0.0869176528383729,0.103512024806729,-0.0316670381311549,0.114428086097853,0.087617565573637,-0.108903615816896,0.110395706882434,-0.0117388650216201,0.118165559132726,0.0537147709441593,0.16048972897466,-0.0181644378016609,0.145652811017271,-0.166764641049017,0.0274780183828211,0.141039279075503,-0.0689006063606118,-0.210011135087614,0.237560706478428
-0.308938251586869,-0.265235605039489,0.116072106198053,0.0542990588227804,0.099865716457285,-0.11641387258167,0.153245381893948,-0.071795156523279,-0.00520334424988433,-0.180955480727429,0.0794829833311951,0.104693282089692,0.156551974535686,0.127231979854611,-0.0362705993485403,-0.119215875032241,-0.0315024146523839,0.170773310742509,-0.000360163807407958,0.152735778458904,-0.0289263619663422,0.247716911963816,-0.0981685922242057,-0.0978890835610088,0.0313395853874562,-0.0629332199248388,-0.043372972588062,0.0613913522903313,-0.0330728339211493,0.102780680832812,-0.245167819446807,0.0228487503962688,0.0547638045182904,-0.0183580024786895,-0.00054639253534983,0.0807969525094282,-0.113559994438517,-0.0124298311269747,-0.0550790218969609,-0.0400330787761374,-0.0443888868980578,0.0404160738847994,-0.140540568776042,0.0418628738561294,-0.0637037950925486,-0.0455007671103545,0.147611963569641,0.0607911254859118,-0.0383832391385908,0.0119093477442956,-0.0601190024729673,-0.0422450469007894,-0.0673499472847472,0.0283546584312063,0.110158073275843,0.154025832182202,-0.0100478448323574,0.202495520778704,0.0892335874645826,0.146689518412198,-0.23758952291185,-0.13376313545712,-0.107680458532005,0.16925752239582,0.0175336993157275,0.21747390494189,0.197377669895473,0.0421819974020472,0.0860976523541691,-0.0441525439773183,0.141221976182394,0.00562377495480456,-0.0572707476768263,0.0655882796202313,0.10741955063477,0.0747963410650003,-0.154359108666353,0.116236281661506,-0.0475476900507716,-0.170780508023043,-0.0480403288727663,0.0588329171787566,-0.0499961409475588,-0.255643980414863,-0.0415443604818207,0.0152505212846338,-0.0137234881354272,-0.290138837535129,0.0109834368470268,-0.171710487934777,-0.139213494938433,-0.115734703500084,0.113899723917916,0.0572800851646534,-0.273573057532883,0.261156963013624,-0.157115998078188,-0.0874485001092145,-0.121589234501005,-0.0273074889184615,-0.154741537761646,0.127169406684065,0.0839844475261531,0.000791937576430479,0.332189966898742,-0.0608503137963517,-0.0800569948611373,0.270112383607684
-0.394152921602352,-0.152891495668418,0.0199516565947471,0.0357787117073914,0.150544019251047,-0.0890752947337728,0.281823934747164,-0.0551788212040002,-0.266154395160654,-0.0986039974561147,0.0959509908356304,-0.0980475726753484,0.00702582417478824,-0.158695355034898,-0.125118194348801,-0.0254892584567834,-0.247381607649939,-0.0137966221717526,-0.0199536129657591,-0.0230515153235451,-0.00631087629754746,-0.0517749965903429,-0.0318841860346108,-0.148996135788869,0.18109614268037,-0.00308451168149524,0.0463106939998748,0.147461918383681,-0.00725185816242778,0.15774842746864,-0.202391571767226,0.0756000309682596,-0.0205509067839205,-0.188561540597314,-0.0289290656139791,0.133469877571245,0.0860927168815003,0.13462452946484,0.169795986911693,0.1201040989549,-0.2513527385191,-0.113777966065277,-0.329310666578614,0.036004410602763,0.0832675083755658,-0.171231583200093,0.187561056394386,-0.020582471526638,0.0946064223504787,0.134547349546566,-0.175433362770772,0.109456531036406,-0.0392135010910171,0.228495165644443,-0.0958513443637198,0.0172570775451592,-0.0100189495384729,0.0699560340853824,-0.0051831922246736,-0.100544856131611,0.0222947962173179,0.101009546976423,-0.250782359294694,-0.00927092596191035,-0.0279617863593179,0.0453681939592701,0.179117639245783,-0.164086089474357,0.0813261168687249,-0.120688852454218,0.0138521500089825,-0.00051081823815654,0.0308191106469065,0.0206257426604163,0.258865078294842,-0.0428888386763114,-0.230946734881388,-0.128367215770305,0.282615033330524,0.194318928263676,0.117626335219295,0.036473395050346,-0.18132039532167,-0.188097921153699,0.128916684568251,0.208669408715202,-0.00790289496997745,0.0181062110319754,-0.0942347886881249,-0.0451465133112485,-0.00778479667840625,0.275946334079604,-0.0738531475800634,0.00336535176601048,0.136157973108902,0.0360442419985682,-0.0489468519140027,-0.138926730075753,-0.0637185471985412,0.156749060583691,-0.0577915782625827,0.0845865473654784,-0.0412246117244004,0.0686838821660011,-0.00562977578403028,0.0136717013056352,0.051436828378794,-0.132225909903405
0.0855672501298992,0.0690900143915745,-0.103898466607478,-0.193238039591428,0.0555920898963621,0.0121298617985343,-0.010540446177779,-0.0488858017453628,0.0471915227618022,0.0617815871157307,0.118434654365751,-0.0466318909113946,0.101741218350173,-0.0818283803525637,-0.0933939726582842,-0.151362389818684,0.146165499026822,0.115922062033019,0.154583586942754,-0.110715950866925,-0.00196926826641354,0.109661555443022,0.113106727190584,-0.267154270757921,0.248622659114175,-0.0729260260644365,0.0537415591932572,-0.0932828572581276,0.0766915745697502,-0.0357324113134016,-0.124666102081487,0.114734649423918,0.26272292515926,-0.132994565209227,-0.0271577615565174,-0.185467425145656,-0.0158442520732848,0.238982728494803,0.0402002537000698,-0.0857255180500681,-0.0115824738339763,0.0458945952118529,-0.201359067804015,-0.205971016712112,0.0952249457136693,-0.126523883138389,0.0440869238681316,-0.0830164210896818,0.208191961039041,-0.183082278939966,-0.071925167200785,-0.246079208893343,0.0509532140845255,0.228547799182481,0.0265377608131844,-0.0669204688329329,0.029984838270193,-0.00189322906898788,-0.0713037956705201,0.150513627810737,0.0677068563879865,0.148058894141846,0.0331461828024404,0.044191830137078,0.00225548223576623,-0.262848371510442,0.254350442035528,-0.254835542328701,-0.299333782590902,0.0795628517221837,-0.00249111137515514,0.309304933149223,0.283726236523056,0.012952429690928,0.174627120689219,-0.0886283153336518,-0.115384829955169,0.00239349888345358,0.019128850650842,0.127951625136787,0.0289497705036629,0.0227974858370637,0.0138260400161427,-0.0586538138601946,0.0443036466426675,-0.0544162764916681,0.0439412783857336,0.0495255686107629,-0.304747693958755,0.0384430315045936,-0.00583408163732172,-0.100267285320427,0.0372985263096747,-0.103743133889689,0.150185494412316,-0.0250203491628326,0.0174231720545182,-0.0417589519995749,0.014572239650291,-0.0626523181167001,-0.0825612867572563,0.0200655008571822,0.0563326765859506,0.190264029349449,-0.00788462098800511,-0.0799066371741188,0.154402056295543,0.0253312938714654
0.12856204109086,0.0505612330277992,-0.207948774603075,0.249751602391833,-0.0329878454323869,0.0983289087189498,-0.185542018676076,-0.00399885957386595,0.0800002578618578,0.253073569756589,0.11802466651534,0.198270442648227,-0.147450775674666,-0.113572439822921,-0.132998157211581,-0.133353382546778,0.299133782263775,-0.243164536305432,0.20043106551793,-0.148730239435612,0.235032048435433,-0.146303030178413,0.129437226929342,-0.393452727082839,0.122528147276664,-0.0266061280345249,0.0592201201819894,-0.0205866372678474,0.176691576568954,-0.0992191534061273,-0.0165643936055452,-0.183632789321634,0.130086798173671,0.0645985574586058,-0.246454840440963,-0.251889877498593,0.0931035430764442,0.430365459781791,0.00209531432083342,-0.242874164164674,-0.0323110088866163,-0.23724434741447,-0.00678684821019171,-0.329351638700164,0.145194264500234,-0.00494588927088996,-0.120759033946099,-0.0583737569030127,-0.0353474932238585,0.22080636349355,-0.137924066252013,0.154897071422236,-0.205292062582473,0.0158395875193813,0.113395986075001,-0.0860462975191722,0.204784061299801,-0.0241514570476045,-0.0862749310052831,0.0474354137765876,0.131606880876877,0.261832493425106,0.204176205574784,0.0847798392765556,-0.0359829192047568,0.114055848187256,0.190236358747206,0.0031967899448098,-0.411723321801794,-0.0444318952996976,0.111929699840155,-0.0159117942261436,-0.0651612784577187,-0.017911419311514,0.0348846218049307,-0.0750535921579781,0.104375109559659,0.0156027988112235,-0.0229892804112932,-0.0404596397744577,-0.224313817370708,0.0104745010344476,0.108186073945192,0.126641743815902,0.111460110310991,-0.125185297193066,0.0464280293349174,-0.0304572233331881,0.0158539326217496,-0.153403051695994,0.189594831806449,0.207948632844372,0.303967986296197,0.00565820203119349,-0.168736169787605,-0.0790163539843135,0.0679681822165578,-0.0667670773885864,-0.115239556730825,0.170968930525492,0.11860415269689,0.0648800790564313,0.188810215050313,0.00739855834205456,0.00424944337602341,-0.330968464238237,0.264254906584148,0.230352105607675
0.0758861499522454,0.0740727849260273,-0.1432397348839,-0.047338017325862,-0.108826464791529,-0.0427932243272984,-0.221102982434646,-0.0526239450529489,0.122320678884436,-0.11516523715449,-0.0022038864941401,0.226211695826571,0.316725770442985,0.273765949771157,-0.324390896390408,0.237000799285525,-0.00552141575976228,0.450774145349517,-0.0414222604687728,0.0888662612552693,0.24320898723968,0.28017800933676,0.268824713853732,-0.316433067129902,0.0533951735747523,0.0908740287322272,-0.0014858171203465,0.470000847575386,0.400147749824835,0.0920003851084258,-0.0759315394932057,-0.450441490684607,-0.0768548411172349,0.311750759126566,-0.290142108073078,-0.0190920524803381,-0.482244178569599,0.380478895828516,-0.324346785337407,0.0408425799033713,0.137099580886723,-0.0912952397789845,-0.0895539002476647,0.4159379769917,-0.274119921688757,0.312756935052612,-0.0278233053673632,-0.1862650887456,-0.310895618617924,-0.220229019628082,-0.284747226801799,0.177447638311284,-0.31090989140362,-0.3419804611023,-0.147511117085508,-0.116010674671407,0.309627626263832,-0.0924268403879451,-0.257226011848365,0.325024064796002,-0.169422864145482,-0.224483830391227,0.226350876285302,0.00885135975094207,-0.180380464713755,-0.194213137643582,0.156712657034859,-0.0178659285660806,0.145841977896858,0.00554392540992913,0.0527958435262803,-0.104204806169881,0.0513801026561228,-0.039197474873491,-0.0328215396929098,-0.323445674316351,-0.0840871494614015,-0.296420759952683,0.031969304040864,-0.221545230542264,-0.262567443763608,0.0554093340946214,0.00476279201473913,0.0597420231147972,-0.301123033035926,-0.166587817165153,0.290444478519218,-0.280760814458328,-0.22224073651866,-0.247416879208939,-0.0733138459934719,-0.121814998399412,0.250951669448732,-0.289665499752793,-0.227470298824743,0.0219193910827596,0.152170767659742,0.273320155345603,-0.266406422677424,-0.255278702176059,-0.282886187417441,0.0537025312998889,-0.239883611528725,-0.495978288114615,-0.00106518901514998,-0.425024509819086,0.420954779851247,0.15264593256449
-0.0590125074488138,-0.141058071943195,-0.0761740264474006,0.133858648158648,-0.164494953421182,0.240783984773662,-0.0976422476854988,0.0462093118555821,0.164936228715853,-0.28860413983412,-0.307356578467162,-0.265816158002209,0.324165924995449,-0.0365405160961131,-0.0793156078573628,0.13312443880595,-0.265991318873059,-0.0620286570932297,-0.138053005475571,-0.0544277885805328,-0.0484916809711026,0.0615328610306542,0.084792512097954,-0.126313715188956,-0.163351983813056,0.0643072432580202,0.0414788053059464,0.328338996621862,0.272246935137327,-0.0179860545203646,-0.105574011631979,0.0102573331479602,0.160780103019731,0.0475267083879877,0.0239643842933754,0.128207388115853,-0.107241313216841,0.0262262973516523,-0.0415743790977706,-0.0719069145087001,-0.134313319917182,0.0315406302819592,-0.110483591695681,0.651123460724494,0.0134762437015305,0.318560399945637,0.172961146635912,-0.288362389858518,0.00833783414084279,0.0738854657229666,0.0455528654223148,0.028573014684886,0.241381192754609,0.19730935042216,-0.235853354508373,-0.0944235867965523,0.0865048581365219,-0.13613476200755,-0.146144286034535,0.059619826692543,0.0860443469056946,0.0226511666850388,-0.0232459218949643,-0.195688909521121,-0.274084874701237,-0.0247928138421957,0.154319109518467,0.0259608609565309,0.251250159164172,0.0812390987594664,-0.0134758415207474,0.0602955235982025,-0.123746022801867,-0.103166279516872,-0.0111068564019713,-0.0359293908305941,-0.0877889199988732,-0.0975572405663592,0.0308019008042013,-0.139070181841682,-0.179591027511766,0.100872401684583,0.0459210827794527,0.073360810714428,-0.0898146008506078,-0.131061243332057,0.170006216377645,0.02847182770655,0.0757680285436608,-0.0533366074357792,0.261970795679047,0.0572724870924594,0.145454968485741,-0.0667461094744425,0.0399135448232626,0.0227082737358836,-0.42156217807948,-0.0653803690524502,0.27779932604477,-0.0235256231409032,0.290299813884865,-0.24531191457617,0.00719213217372992,-0.345105813470695,-0.158287466433453,-0.299936133239726,0.341186267405289,0.0289484963284178
0.113501133705721,-0.00726619136265496,-0.0757200362467207,-0.162853391691245,-0.042855294913943,0.0361518916907271,0.133299348396694,-0.0361141096342636,-0.196826834989697,0.003322596230321,-0.212133512687754,-0.0246811603276908,0.0077942514880505,-0.0547730300509452,-0.0847313253226092,-0.148111469721892,0.137904054918794,0.0479181136718122,0.0511716768231106,-0.0553760497559154,0.0762493012883933,0.0963359614331238,0.154639709917381,0.0109017937647018,-0.0483720036151751,-0.0325678527507468,0.00788786765573155,-0.120059163344979,0.105756683764448,-0.27166482933314,0.110389167353496,-0.112987612444857,0.0303661515161279,-0.029959019625625,0.07076423458902,-0.160890564194607,-0.218182972226406,0.0504150472625954,0.0196272405397242,0.0405225213016327,-0.0207383222042086,-0.185327963853073,-0.0159866973425533,-0.23086185725152,-0.00522935875627775,0.0460214986404328,-0.263182487547007,-0.041052332558068,0.0120560571257767,0.0240739846482229,-0.0127313556536434,-0.0408236864892582,0.231652310802409,0.213839093681864,0.0319574668452137,-0.164526504496072,-0.131042171964436,0.0232517209694947,-0.197409975692378,0.0228609043654941,0.135197223615689,-0.0368611112496708,0.100244650637378,-0.099707431191252,-0.0692478107862152,-0.180433367277613,0.115156344561963,-0.061396190684889,-0.166458002914641,0.0246324476586438,0.0201833419657398,0.0505990927040629,0.0393098452584672,-0.0073564607540016,0.105928976828152,-0.056970109550751,0.000622535284795645,0.00714924872412516,-0.122031435655726,-0.0368852419222763,-0.134469301772831,0.232470221183645,-0.288816012281969,0.000152259371733354,0.0318090506887794,-0.0151446145635114,0.130665496109125,-0.0161091184203001,0.0341750641238813,0.0135350858705267,0.0500596989555754,0.0271860999904128,-0.102091154877061,0.0334458757219603,0.0178396698265533,0.0862513988976969,-0.0354045919092912,-0.132949279306349,-0.0446863469535282,-0.10765611392065,-0.0212396966267979,-0.215163698512298,0.044337771809227,0.0792112136051857,-0.16382027291019,0.117795356732118,0.0884065671621983,-0.198651354576443
0.0217628218601493,-0.0877203762995497,-0.00629033278983828,-0.0881207404998874,-0.024551990850663,0.021505232069072,-0.0427772438824963,0.119880951309876,0.0920094153802251,0.00586607821277301,-0.00798587252230031,0.15922571211407,0.218352462483877,0.0814462166210822,-0.0801500544018292,0.111193162841664,0.110674398937984,0.0335511854684034,0.138457443021675,0.00671079943702557,0.00385217939882168,0.192574688887115,0.0445690709139518,0.175747022795149,-0.137600797814512,-0.0601543103923433,0.00757662249642773,-0.187751311198117,0.0488012328953993,-0.286823952537795,0.20019874027409,-0.0517015719062993,-0.101312341215923,-0.0244493715099299,-0.0461894496348461,-0.170595771708348,-0.250339765201332,0.0570218831562305,-0.0820509891917933,0.0225754880257143,0.148720884645588,0.0846267010380505,0.108421675292585,-0.143877881299693,-0.121715802733386,-0.0154933866603555,-0.115574814111289,0.127855345936642,-0.0363601777762445,0.0839609069807588,0.175564415560114,-0.163537123926081,-0.0449884618353247,0.134205452321096,0.00773829287698746,-0.0174704848729937,-0.182220430162026,-0.0218757910961002,-0.147794298524333,0.0376141988986212,-0.00242397604778558,-0.265254424811042,-0.0409713314350789,-0.115249264977883,0.14367105860477,-0.18817372083069,-0.0369112547618251,-0.00798982023990752,-0.0852036720146513,-0.280400787627234,-0.0663112718802113,-0.0463336494188985,0.0179271752817583,0.239506424726448,-0.0458552709569132,-0.0303512230125677,-0.0307115259062176,-0.120878133501982,-0.0119866856737846,-0.038621338069841,0.0335855735196702,0.0320284597636408,-0.187412999367929,-0.079782882582272,0.0144535044805834,-0.0234333896500365,-0.126020646554698,0.0707563273970777,-0.0137244133176277,0.180492443455453,0.00620246982192192,-0.00320574913113986,0.0428509407386962,-0.0715995676659833,0.0120923079076288,-0.0284726005574899,0.190838666040478,0.0792668112503652,0.0744785596785098,0.177303682426906,0.104745413514178,-0.275727787122777,-0.097666052516106,0.124190432079296,-0.166040406180672,0.243336633715001,-0.0897954843924749,-0.18110232743726
-0.0450457666558742,-0.0962203958921678,0.164990799013534,0.0847416640352416,-0.238521921643568,0.288220288927354,0.0310851075724436,0.139069986770276,0.0354997569622115,0.0594269177181167,0.0164983291563901,-0.0691497754326756,0.149239120250975,0.0370654288098992,-0.00624654477923484,-0.114404325691512,-0.0722893529968916,-0.153592410065617,0.235666603973481,-0.246375601970699,0.00145063988373791,0.108873428178812,-0.0383727269026927,0.115756749892525,0.164702305763348,0.14732533513985,0.237075791128461,-0.0365295832839365,-0.0211956263004394,0.0987618792690635,0.199113424701502,0.0150542764992303,-0.0062088277596936,0.11008486824295,-0.086442228323635,0.0672732073920181,0.166309455398648,-0.0179032081388419,0.145311152149257,-0.192935564387487,0.0769922425757327,-0.0639805096415103,0.243461355547658,0.0664901087083877,0.0526021969202946,-0.0762561373554726,0.0427223142666131,0.120592624672782,0.00665002564988899,0.00327958935388476,0.103888963380162,-0.0406154077413978,-0.264232569885409,-0.21510546583049,0.105377832824431,-0.0937671779127806,-0.0473054154054334,-0.149130149642726,0.00291237706319529,0.0756811780569966,-0.0787860471833437,-0.0434506298050845,-0.097165487592513,-0.165093142968297,0.0710891616211979,0.0430257264279189,-0.196995982534363,0.0717610615755671,0.177353819579919,0.0291460393621058,-0.29132308346248,0.158945339689138,0.0265313337827797,0.0707138456299536,-0.294677822100532,-0.185457776313771,0.176647840001244,0.0822266758374396,0.0179739421461065,0.235961325749008,0.148435177715564,-0.170683541442012,0.0185868327451359,-0.0251983085181427,0.193818168081838,0.218747328639614,-0.158920425221592,0.126070209888668,-0.0536677424720151,0.0514925880388308,0.0145536759196522,0.0674563720748879,-0.0973351599762743,-0.0928161245441176,0.0330298506628357,0.0453903358423471,0.00779480083045078,0.107711228357132,0.0636737211953184,0.109242812865546,0.0148567557381478,-0.242398109014499,0.212800935944137,0.0832282926345923,-0.239803230214612,0.202704721072324,-0.15538629214958,-0.170388628442504
