pc.Variables,pc.Importance
rsds,9.87370828269662
pr,9.76376121185544
hurs,8.39151003865651
ps,7.66199888355014
tasmax,7.01635434315663
tasmin,5.07960078201701
sfcwind,4.13057228564605
tas,2.49188213499684
rlds,1.01132556258695
PC3,-0.736212898422177
PC1,-1.45593431940335
