pc.Variables,pc.Importance
sfcwind,7.07348113091345
tas,3.53662644653084
ps,3.13968867755656
tasmax,2.60807545286164
hurs,2.5697298624398
rlds,2.55505619431145
rsds,2.04157476849034
tasmin,1.73145041249478
PC1,1.64864734014365
PC2,0.425491545819992
pr,-0.664491802548527
