global_cluster1_ccf1_oni,global_cluster1_ccf1_pdo,global_cluster1_ccf1_npgo,global_cluster1_ccf2_nao,global_cluster1_ccf2_pdo,global_cluster1_ccf2_npo,global_cluster1_ccf3_pdo,global_cluster1_ccf3_iod,global_cluster1_ccf3_npo,global_cluster2_ccf1_oni,global_cluster2_ccf1_pdo,global_cluster2_ccf3_oni,global_cluster2_ccf3_nao,global_cluster2_ccf3_iod,global_cluster2_ccf3_npgo,global_cluster2_ccf3_npo,global_cluster3_ccf2_nao,global_cluster3_ccf2_pdo,global_cluster3_ccf2_iod,global_cluster3_ccf2_npgo,global_cluster3_ccf3_oni,global_cluster3_ccf3_npgo,global_cluster3_ccf3_npo,global_cluster4_ccf1_oni,global_cluster4_ccf1_pdo,global_cluster4_ccf1_iod,global_cluster4_ccf1_npgo,global_cluster4_ccf1_npo,global_cluster4_ccf2_npo,global_cluster4_ccf3_oni,global_cluster4_ccf3_npgo,global_cluster5_ccf1_oni,global_cluster5_ccf1_nao,global_cluster5_ccf1_npgo,global_cluster5_ccf1_npo,global_cluster5_ccf2_oni,global_cluster5_ccf2_pdo,global_cluster5_ccf2_npo,global_cluster5_ccf3_oni,global_cluster5_ccf3_nao,global_cluster5_ccf3_npo,global_cluster6_ccf1_oni,global_cluster6_ccf1_nao,global_cluster6_ccf1_npgo,global_cluster6_ccf1_npo,global_cluster6_ccf2_nao,global_cluster6_ccf3_oni,global_cluster6_ccf3_nao,global_cluster6_ccf3_pdo,global_cluster7_ccf1_oni,global_cluster7_ccf1_nao,global_cluster7_ccf1_pdo,global_cluster7_ccf1_iod,global_cluster7_ccf1_npgo,global_cluster7_ccf1_npo,global_cluster7_ccf2_nao,global_cluster7_ccf2_pdo,global_cluster7_ccf2_npo,global_cluster7_ccf3_oni,global_cluster7_ccf3_iod,global_cluster7_ccf3_npo,global_cluster8_ccf1_nao,global_cluster8_ccf1_pdo,global_cluster8_ccf1_iod,global_cluster8_ccf2_npgo,global_cluster8_ccf2_npo,global_cluster8_ccf3_oni,global_cluster8_ccf3_iod,global_cluster9_ccf1_oni,global_cluster9_ccf1_iod,global_cluster9_ccf2_oni,global_cluster9_ccf2_nao,global_cluster9_ccf2_npgo,global_cluster9_ccf2_npo,global_cluster10_ccf1_oni,global_cluster10_ccf1_nao,global_cluster10_ccf1_npgo,global_cluster10_ccf1_npo,global_cluster10_ccf2_iod,global_cluster10_ccf2_npo,global_cluster10_ccf3_pdo,global_cluster10_ccf3_iod,global_cluster10_ccf3_npo,global_cluster11_ccf1_nao,global_cluster11_ccf1_npo,global_cluster11_ccf2_oni,global_cluster11_ccf2_pdo,global_cluster11_ccf2_npgo,global_cluster11_ccf3_iod,global_cluster11_ccf3_npgo,global_cluster12_ccf1_nao,global_cluster12_ccf1_npo,global_cluster12_ccf2_pdo,global_cluster12_ccf3_oni,global_cluster12_ccf3_nao,global_cluster12_ccf3_pdo,global_cluster12_ccf3_iod,global_cluster13_ccf1_oni,global_cluster13_ccf1_nao,global_cluster13_ccf1_pdo,global_cluster13_ccf1_npo,global_cluster13_ccf2_nao,global_cluster13_ccf3_oni,global_cluster13_ccf3_iod,global_cluster14_ccf1_nao,global_cluster14_ccf1_pdo,global_cluster14_ccf1_iod,global_cluster14_ccf2_oni,global_cluster14_ccf2_nao,global_cluster14_ccf2_npgo,global_cluster14_ccf3_nao,global_cluster14_ccf3_npgo,global_cluster14_ccf3_npo,global_cluster15_ccf1_oni,global_cluster15_ccf1_iod,global_cluster15_ccf2_oni,global_cluster15_ccf2_nao,global_cluster15_ccf2_iod,global_cluster15_ccf2_npgo,global_cluster15_ccf2_npo,global_cluster15_ccf3_oni,global_cluster15_ccf3_nao,global_cluster15_ccf3_pdo,global_cluster15_ccf3_npgo,global_cluster15_ccf3_npo
-0.174001813989836,-0.198058467572044,0.224208548591003,-0.0377164027624511,0.127895030722375,-0.129490543752108,0.110649101229254,0.0169823531471617,-0.14434658627438,0.0446898185833789,0.0390972853141191,-0.133532429325364,-0.124655254229952,-0.0544893816256275,0.0723501288121365,0.0561019590928786,0.202567481629494,0.13696332358706,0.067248235573303,-0.108116989920483,0.0165642943827881,0.264616750191275,-0.159025729192675,0.0854984079595206,0.0636582038640395,0.161084599673629,-0.316418609080384,-0.0363088105091224,0.0515641933119329,-0.0300665116849103,0.0535319874759647,-0.234902622744959,0.0801074364757565,0.0958705544396228,0.0417501060732211,0.00432973318537624,0.134762910915623,-0.139702954585079,-0.0200674681608742,-0.0682017613944792,0.0481764680932717,0.0254250459528523,0.00418863172180117,-0.0224513392421939,-0.0134041109841395,0.012750857884622,-0.12871839376681,-0.0615334248154645,-0.124522369338129,-0.164437298710033,-0.0457574377576529,0.0496042439232577,-0.124706657576734,0.125061097266971,-0.147598380367982,0.257723300389775,-0.0018650445763108,0.00367203913010993,-0.0491692794010195,-0.0576223443217382,0.0861282943523106,0.117793104202709,-0.047087345168931,0.233508164442018,0.0681780120749061,0.0625695054317618,0.103973738918881,0.253706619145772,0.134271933171593,0.321931783635951,-0.0924739149963012,0.0574570863796245,0.181058586687735,-0.176016652487149,-0.0703616336288379,0.0450194150567016,0.208702104008791,-0.10962421302404,0.0484199976796589,0.22219808521193,-0.100416470917105,-0.0609546570801211,-0.0461563885410474,-0.0514626012968589,-0.0946924774333593,-0.101623661785208,-0.0876112661998251,-0.00402267676350796,0.19959540902247,-0.209459428873747,0.102896116500158,-0.26620219468642,0.0371518653319598,-0.0544863993009492,0.305437369704336,-0.0869176528383728,0.103512024806729,0.109076602127944,-0.0112546489584241,0.123318996384991,-0.176450422241668,0.0317252739599631,0.0252220701943022,-0.206439490483632,-0.0535768839819659,0.0935129228231645,0.00984230013199115,0.159083808980855,-0.231932810461668,-0.142100199070678,0.0697308763867552,-0.033946073111603,0.0060747312646962,-0.0117388650216201,0.118165559132726,0.0537147709441593,0.16048972897466,-0.0181644378016608,0.145652811017271,-0.166764641049016,0.0274780183828211,0.141039279075503,-0.0689006063606117,-0.210011135087615,0.237560706478428
-0.308938251586869,-0.265235605039489,0.116072106198053,0.0542990588227805,0.0998657164572847,-0.11641387258167,0.153245381893948,-0.071795156523279,-0.00520334424988435,-0.180955480727429,0.0794829833311951,0.104693282089693,0.156551974535686,0.127231979854611,-0.0362705993485405,-0.11921587503224,-0.105947450663969,0.0791908162324609,-0.275690781490502,-0.0507368595809769,0.0856428016934998,0.268638486502036,-0.246707472744792,0.0613913522903313,-0.0330728339211493,0.102780680832812,-0.245167819446807,0.0228487503962689,0.0547638045182902,-0.0183580024786893,-0.000546392535349752,0.0527176314091758,-0.278762532353927,0.0552258894170585,-0.190840141446918,0.203102380884095,0.291003536627454,-0.18328806049268,0.0426948355559653,0.0473527724452134,0.0600509754995935,0.0807969525094282,-0.113559994438517,-0.0124298311269747,-0.0550790218969609,-0.0400330787761374,-0.0443888868980576,0.0404160738847996,-0.140540568776042,0.0418628738561295,-0.0637037950925486,-0.0455007671103544,0.147611963569641,0.0607911254859119,-0.0383832391385908,0.0119093477442956,-0.0601190024729674,-0.0422450469007893,-0.0673499472847471,0.0283546584312065,0.110158073275843,0.154025832182202,-0.0100478448323574,0.202495520778704,0.0892335874645827,0.146689518412198,-0.237589522911851,-0.13376313545712,-0.107680458532005,0.16925752239582,0.0175336993157275,0.217473904941889,0.197377669895473,0.0421819974020471,0.0860976523541692,-0.0441525439773184,0.141221976182394,0.00562377495480454,-0.0572707476768264,0.0655882796202313,0.107419550634774,0.0747963410650005,-0.154359108666353,0.116236281661506,-0.0475476900507716,-0.170780508023043,-0.0480403288727664,0.0588329171787568,-0.0499961409475588,-0.255643980414863,-0.0415443604818206,0.0152505212846338,-0.0137234881354272,-0.290138837535129,0.0109834368470269,-0.171710487934777,-0.139213494938433,0.182124183580564,-0.120947772083484,0.0541252280666623,0.0169271233685708,0.136236590711335,0.0718645367889128,0.172794497116587,-0.0683642481562315,0.156831616425407,-0.00854498371531925,0.231293942908744,0.180886335825269,-0.272217371634527,0.196655194364181,-0.0145398406166113,-0.0389565872739149,-0.157115998078188,-0.0874485001092144,-0.121589234501005,-0.0273074889184615,-0.154741537761646,0.127169406684065,0.0839844475261533,0.000791937576430526,0.332189966898741,-0.0608503137963517,-0.0800569948611375,0.270112383607684
-0.394152921602352,-0.152891495668418,0.0199516565947471,0.0357787117073911,0.150544019251047,-0.0890752947337728,0.281823934747164,-0.0551788212040002,-0.266154395160654,-0.0986039974561147,0.0959509908356305,-0.0980475726753489,0.00702582417478788,-0.158695355034898,-0.1251181943488,-0.0254892584567836,0.115687754282413,0.134303092462917,0.00684606533264993,0.0254168397243751,-0.0626705301820704,0.351602513969884,0.0714533175573302,0.147461918383681,-0.0072518581624279,0.15774842746864,-0.202391571767226,0.0756000309682597,-0.0205509067839205,-0.188561540597314,-0.0289290656139792,0.188810607907463,0.012367650603798,0.0963367702798978,0.00118822585948912,0.21921197219877,0.154672256577095,-0.0478279408626029,-0.0602041771284578,-0.241516453739087,-0.118072350074928,0.133469877571245,0.0860927168815003,0.13462452946484,0.169795986911693,0.1201040989549,-0.2513527385191,-0.113777966065277,-0.329310666578614,0.036004410602763,0.0832675083755659,-0.171231583200093,0.187561056394386,-0.0205824715266381,0.0946064223504786,0.134547349546566,-0.175433362770772,0.109456531036407,-0.0392135010910172,0.228495165644443,-0.09585134436372,0.0172570775451592,-0.0100189495384729,0.0699560340853824,-0.00518319222467361,-0.100544856131611,0.0222947962173178,0.101009546976423,-0.250782359294694,-0.00927092596191033,-0.0279617863593178,0.0453681939592703,0.179117639245783,-0.164086089474357,0.0813261168687249,-0.120688852454218,0.0138521500089825,-0.000510818238156532,0.0308191106469064,0.0206257426604162,0.258865078294845,-0.0428888386763145,-0.230946734881389,-0.128367215770305,0.282615033330524,0.194318928263676,0.117626335219295,0.0364733950503461,-0.18132039532167,-0.188097921153699,0.128916684568251,0.208669408715203,-0.00790289496997744,0.0181062110319754,-0.0942347886881249,-0.0451465133112485,-0.0077847966784062,-0.119608412159895,0.228211136150437,-0.112908689872975,0.224912267858495,0.0544689307584005,-0.289501902450948,0.00663080830951317,0.280051890827883,-0.00498300324955834,0.0767766682433191,-0.163195044507531,-0.0159969876106425,0.00785565510896723,0.113739406277506,-0.0574813064072506,0.0343551543524241,-0.0489468519140027,-0.138926730075753,-0.0637185471985411,0.156749060583692,-0.0577915782625828,0.0845865473654784,-0.0412246117244004,0.0686838821660011,-0.0056297757840302,0.0136717013056351,0.0514368283787939,-0.132225909903405
0.0855672501298992,0.0690900143915744,-0.103898466607478,-0.193238039591428,0.0555920898963623,0.0121298617985342,-0.010540446177779,-0.0488858017453631,0.0471915227618022,0.0617815871157307,0.118434654365751,-0.0466318909113941,0.101741218350173,-0.0818283803525637,-0.0933939726582843,-0.151362389818684,-0.0104022136501851,-0.0324893586990811,0.0260602417278656,0.131211382254984,-0.190467837984297,0.376560425062649,-0.173060045258212,-0.0932828572581277,0.0766915745697501,-0.0357324113134014,-0.124666102081487,0.114734649423918,0.26272292515926,-0.132994565209227,-0.0271577615565173,-0.128194951296728,-0.180285668660306,0.169570613828551,0.0377939318205424,-0.0894503054515943,-0.141921594946436,0.313286012287735,-0.0589564845064284,-0.249234953235805,0.0541801989980467,-0.185467425145656,-0.0158442520732848,0.238982728494803,0.0402002537000698,-0.0857255180500682,-0.0115824738339765,0.0458945952118533,-0.201359067804015,-0.205971016712111,0.0952249457136693,-0.126523883138389,0.0440869238681316,-0.0830164210896818,0.208191961039041,-0.183082278939966,-0.071925167200785,-0.246079208893343,0.0509532140845256,0.228547799182481,0.0265377608131847,-0.0669204688329328,0.0299848382701929,-0.00189322906898791,-0.0713037956705201,0.150513627810737,0.0677068563879866,0.148058894141846,0.0331461828024404,0.0441918301370779,0.00225548223576624,-0.262848371510442,0.254350442035528,-0.254835542328701,-0.299333782590902,0.0795628517221837,-0.0024911113751551,0.309304933149223,0.283726236523056,0.0129524296909278,0.174627120689222,-0.0886283153336548,-0.115384829955169,0.00239349888345353,0.019128850650842,0.127951625136787,0.0289497705036629,0.0227974858370638,0.0138260400161426,-0.0586538138601947,0.0443036466426675,-0.0544162764916681,0.0439412783857336,0.0495255686107628,-0.304747693958755,0.0384430315045937,-0.00583408163732185,-0.198878766862738,-0.155675512714031,0.00711407168228659,-0.174729858132024,0.326628494274773,-0.149856218249537,-0.0538893817456996,-0.0172896246689341,0.0778668972246122,-0.0990346383961948,-0.133588100215145,0.0725159582723105,0.0375355664875929,0.058553110549099,-0.0869420260639899,-0.033343315061564,0.0174231720545182,-0.0417589519995748,0.014572239650291,-0.0626523181167001,-0.0825612867572564,0.0200655008571823,0.0563326765859506,0.190264029349449,-0.00788462098800495,-0.079906637174119,0.154402056295543,0.0253312938714655
0.12856204109086,0.0505612330277992,-0.207948774603075,0.249751602391833,-0.0329878454323869,0.0983289087189499,-0.185542018676076,-0.00399885957386588,0.0800002578618579,0.253073569756589,0.11802466651534,0.198270442648228,-0.147450775674666,-0.113572439822921,-0.132998157211581,-0.133353382546777,0.309424005978804,-0.181915513033119,0.0362517219251775,0.264963401650046,-0.264574504539254,0.23708699871048,-0.0612192825156419,-0.0205866372678474,0.176691576568954,-0.0992191534061273,-0.0165643936055453,-0.183632789321634,0.130086798173671,0.0645985574586055,-0.246454840440963,-0.371787383792266,0.253788063501657,0.272035391990945,0.126380210582305,-0.307498591027794,-0.165063476865072,-0.0430185566548327,-0.13155289999748,-0.077974700079818,-0.0281344730912617,-0.251889877498593,0.0931035430764442,0.430365459781791,0.00209531432083335,-0.242874164164674,-0.0323110088866164,-0.23724434741447,-0.00678684821019164,-0.329351638700164,0.145194264500233,-0.00494588927088997,-0.120759033946099,-0.0583737569030127,-0.0353474932238585,0.22080636349355,-0.137924066252013,0.154897071422236,-0.205292062582473,0.0158395875193813,0.113395986075001,-0.0860462975191723,0.204784061299801,-0.0241514570476044,-0.0862749310052832,0.0474354137765877,0.131606880876877,0.261832493425106,0.204176205574785,0.0847798392765556,-0.0359829192047569,0.114055848187256,0.190236358747206,0.00319678994480969,-0.411723321801794,-0.0444318952996977,0.111929699840155,-0.0159117942261436,-0.0651612784577187,-0.0179114193115139,0.0348846218049314,-0.0750535921579779,0.104375109559658,0.0156027988112235,-0.0229892804112932,-0.0404596397744578,-0.224313817370708,0.0104745010344475,0.108186073945192,0.126641743815902,0.111460110310991,-0.125185297193066,0.0464280293349174,-0.030457223333188,0.0158539326217496,-0.153403051695994,0.18959483180645,0.184679990682459,0.257188755315092,0.26491453687098,-0.152412293153542,-0.173527833787329,0.0689765292274972,0.168305888643598,0.10735888991213,0.274473767776819,-0.065787112798258,0.156269162008934,-0.0406256603391283,0.0794766667109517,-0.0832291311255478,-0.109343282080281,-0.0103344645365171,0.0679681822165577,-0.0667670773885864,-0.115239556730825,0.170968930525492,0.11860415269689,0.0648800790564315,0.188810215050313,0.00739855834205462,0.00424944337602346,-0.330968464238237,0.264254906584148,0.230352105607675
0.0758861499522456,0.0740727849260274,-0.143239734883899,-0.0473380173258619,-0.108826464791529,-0.0427932243272981,-0.221102982434646,-0.052623945052949,0.122320678884437,-0.11516523715449,-0.0022038864941401,0.22621169582657,0.316725770442985,0.273765949771156,-0.324390896390408,0.237000799285525,-0.364689692105238,-0.341599005558292,0.0804297249780065,0.349568838350849,-0.25944787506536,0.233008464166141,0.121519219620712,0.470000847575387,0.400147749824835,0.092000385108426,-0.0759315394932058,-0.450441490684606,-0.0768548411172352,0.311750759126566,-0.290142108073078,-0.091800072760437,-0.51468847001527,0.175981544732055,-0.143333646108217,0.110361440300778,-0.000505034623403365,0.0990188263841056,-0.0563393629988901,-0.0560068713058382,0.084254411088619,-0.0190920524803381,-0.482244178569599,0.380478895828516,-0.324346785337407,0.040842579903371,0.137099580886723,-0.091295239778984,-0.0895539002476645,0.4159379769917,-0.274119921688757,0.312756935052612,-0.0278233053673631,-0.1862650887456,-0.310895618617924,-0.220229019628082,-0.284747226801799,0.177447638311284,-0.31090989140362,-0.3419804611023,-0.147511117085508,-0.116010674671407,0.309627626263832,-0.092426840387945,-0.257226011848365,0.325024064796002,-0.169422864145482,-0.224483830391227,0.226350876285302,0.00885135975094206,-0.180380464713755,-0.194213137643582,0.15671265703486,-0.0178659285660808,0.145841977896858,0.00554392540992908,0.0527958435262802,-0.104204806169881,0.0513801026561228,-0.039197474873491,-0.0328215396929102,-0.323445674316352,-0.0840871494614035,-0.296420759952683,0.0319693040408639,-0.221545230542264,-0.262567443763608,0.0554093340946214,0.00476279201473928,0.0597420231147974,-0.301123033035926,-0.166587817165153,0.290444478519218,-0.280760814458328,-0.22224073651866,-0.247416879208939,-0.073313845993472,0.241536331900434,-0.128832990670225,0.263452406154364,-0.247811232110597,-0.0574394296312808,0.124185616520885,0.228353153621717,-0.0650761571934662,0.173524930506655,-0.298951649632234,0.062819160856117,0.316144122554029,0.0101556754344322,0.248764103939505,-0.268464843733629,0.243955393069565,0.152170767659742,0.273320155345603,-0.266406422677424,-0.255278702176059,-0.282886187417441,0.0537025312998891,-0.239883611528724,-0.495978288114615,-0.00106518901514987,-0.425024509819086,0.420954779851246,0.15264593256449
-0.0590125074488137,-0.141058071943195,-0.0761740264474005,0.133858648158648,-0.164494953421182,0.240783984773662,-0.0976422476854988,0.046209311855582,0.164936228715853,-0.28860413983412,-0.307356578467162,-0.265816158002209,0.324165924995449,-0.036540516096113,-0.0793156078573623,0.13312443880595,-0.0116574270484935,-0.0919296968165431,0.162378520708105,0.0580880512590187,-0.0928524321130417,0.0946767488892459,-0.144142254010205,0.328338996621862,0.272246935137327,-0.0179860545203646,-0.105574011631979,0.01025733314796,0.160780103019731,0.0475267083879881,0.0239643842933752,0.282093011228231,0.0419198165867956,-0.03626818229716,0.0543606402145622,0.101028194331975,-0.0167513746802825,0.0205365557185783,0.0675776289105287,0.229325385180082,0.0144452853451654,0.128207388115853,-0.10724131321684,0.0262262973516523,-0.0415743790977706,-0.0719069145087003,-0.134313319917182,0.0315406302819593,-0.110483591695681,0.651123460724494,0.0134762437015304,0.318560399945637,0.172961146635912,-0.288362389858518,0.00833783414084279,0.0738854657229666,0.0455528654223149,0.0285730146848859,0.241381192754609,0.19730935042216,-0.235853354508373,-0.0944235867965524,0.0865048581365219,-0.13613476200755,-0.146144286034535,0.059619826692543,0.0860443469056947,0.0226511666850386,-0.0232459218949644,-0.195688909521121,-0.274084874701237,-0.0247928138421958,0.154319109518467,0.0259608609565308,0.251250159164172,0.0812390987594664,-0.0134758415207474,0.0602955235982026,-0.123746022801867,-0.103166279516872,-0.0111068564019761,-0.035929390830595,-0.0877889199988709,-0.0975572405663592,0.0308019008042014,-0.139070181841682,-0.179591027511766,0.100872401684583,0.045921082779453,0.0733608107144283,-0.0898146008506079,-0.131061243332057,0.170006216377645,0.02847182770655,0.0757680285436607,-0.0533366074357792,0.261970795679047,0.0944753299931251,-0.0174232804310699,0.168120653769415,-0.111312115057241,-0.0580740208130027,-0.127881066701661,-0.248988427056813,0.123053146517279,0.0795966437502927,-0.0327279047341065,-0.024356935109082,-0.0794669585918216,-0.059302944962858,-0.0398093893463173,-0.188852845887343,0.0597174377347463,-0.42156217807948,-0.0653803690524502,0.27779932604477,-0.0235256231409034,0.290299813884865,-0.24531191457617,0.00719213217372989,-0.345105813470695,-0.158287466433453,-0.299936133239726,0.341186267405288,0.0289484963284178
0.113501133705721,-0.00726619136265492,-0.0757200362467206,-0.162853391691246,-0.0428552949139429,0.0361518916907272,0.133299348396694,-0.0361141096342635,-0.196826834989697,0.00332259623032103,-0.212133512687754,-0.0246811603276906,0.00779425148805007,-0.0547730300509453,-0.0847313253226089,-0.148111469721892,-0.096334316429515,-0.0470195075246068,-0.0305415222396029,-0.027108923166259,0.0539199019159661,-0.214542460460323,0.137138013098709,-0.120059163344979,0.105756683764448,-0.27166482933314,0.110389167353496,-0.112987612444857,0.0303661515161279,-0.0299590196256253,0.0707642345890199,-0.14440561642199,-0.0848810259128306,-0.012210931563919,0.0391989228998708,-0.094951736087648,-0.0237055642705974,0.0592442807551061,0.059467236245832,0.0356167443321657,-0.0148197738993829,-0.160890564194607,-0.218182972226406,0.0504150472625954,0.0196272405397242,0.0405225213016327,-0.0207383222042085,-0.185327963853073,-0.0159866973425532,-0.23086185725152,-0.00522935875627773,0.0460214986404328,-0.263182487547007,-0.041052332558068,0.0120560571257767,0.0240739846482229,-0.0127313556536433,-0.0408236864892582,0.231652310802409,0.213839093681864,0.0319574668452136,-0.164526504496072,-0.131042171964436,0.0232517209694946,-0.197409975692378,0.0228609043654942,0.135197223615689,-0.0368611112496709,0.100244650637378,-0.0997074311912521,-0.0692478107862154,-0.180433367277613,0.115156344561963,-0.0613961906848892,-0.166458002914641,0.0246324476586438,0.0201833419657398,0.0505990927040629,0.0393098452584671,-0.00735646075400161,0.105928976828147,-0.0569701095507533,0.000622535284797331,0.00714924872412515,-0.122031435655726,-0.0368852419222763,-0.134469301772831,0.232470221183645,-0.288816012281968,0.000152259371733711,0.0318090506887794,-0.0151446145635114,0.130665496109125,-0.0161091184203001,0.0341750641238813,0.0135350858705267,0.0500596989555755,-0.0944292717932622,0.0487042767860314,-0.0822285606617185,0.00379136732016275,-0.0741938415320413,-0.0162931056994427,0.0416845552824172,0.0123494809177931,-0.0959141764085976,0.0997733603865226,0.0876026979949841,0.00985037358731791,-0.131982413214308,0.0931594641948664,-0.285439731621715,0.0282491004048055,-0.0354045919092911,-0.132949279306349,-0.0446863469535282,-0.10765611392065,-0.0212396966267978,-0.215163698512298,0.0443377718092269,0.0792112136051857,-0.16382027291019,0.117795356732117,0.0884065671621984,-0.198651354576442
0.0217628218601492,-0.0877203762995497,-0.00629033278983817,-0.0881207404998874,-0.0245519908506632,0.021505232069072,-0.0427772438824963,0.119880951309876,0.092009415380225,0.005866078212773,-0.00798587252230032,0.15922571211407,0.218352462483877,0.0814462166210822,-0.0801500544018294,0.111193162841664,-0.186831214146378,0.0264777702321394,0.0773654162966703,-0.145616482164212,-0.0505817324517806,-0.200561117819197,0.106490612330501,-0.187751311198117,0.0488012328953992,-0.286823952537795,0.20019874027409,-0.0517015719062992,-0.101312341215923,-0.0244493715099299,-0.0461894496348458,-0.0817427526910553,-0.104154238389946,-0.117459522171315,0.0460609117803795,-0.0586779360240633,-0.0368714996784277,0.0766597438253309,0.232786494005407,0.12532790711588,-0.00394149358065994,-0.170595771708348,-0.250339765201332,0.0570218831562305,-0.0820509891917933,0.0225754880257142,0.148720884645588,0.0846267010380502,0.108421675292585,-0.143877881299693,-0.121715802733386,-0.0154933866603555,-0.115574814111289,0.127855345936642,-0.0363601777762444,0.0839609069807588,0.175564415560114,-0.163537123926081,-0.0449884618353246,0.134205452321096,0.00773829287698746,-0.0174704848729937,-0.182220430162026,-0.0218757910961003,-0.147794298524333,0.0376141988986213,-0.00242397604778551,-0.265254424811042,-0.0409713314350789,-0.115249264977883,0.14367105860477,-0.18817372083069,-0.0369112547618251,-0.00798982023990773,-0.0852036720146514,-0.280400787627234,-0.0663112718802113,-0.0463336494188984,0.0179271752817584,0.239506424726448,-0.0458552709569177,-0.0303512230125685,-0.0307115259062156,-0.120878133501982,-0.0119866856737846,-0.0386213380698411,0.0335855735196702,0.0320284597636409,-0.187412999367929,-0.079782882582272,0.0144535044805834,-0.0234333896500365,-0.126020646554698,0.0707563273970776,-0.0137244133176278,0.180492443455453,0.00620246982192191,-0.0411446482842209,-0.0802308214293784,0.075190557988061,-0.205690061790203,0.100864758583966,0.0964807524980355,0.147568829717036,0.094264378621178,-0.00922779808302139,-0.0285972601735216,0.0124065544464003,0.0691416189174338,-0.078049960226335,0.179756004091318,-0.150699095871691,0.291885410229381,0.190838666040479,0.0792668112503653,0.0744785596785098,0.177303682426906,0.104745413514178,-0.275727787122777,-0.0976660525161062,0.124190432079296,-0.166040406180672,0.243336633715001,-0.0897954843924747,-0.181102327437259
-0.0450457666558742,-0.0962203958921676,0.164990799013534,0.0847416640352414,-0.238521921643568,0.288220288927354,0.0310851075724437,0.139069986770276,0.0354997569622114,0.0594269177181166,0.01649832915639,-0.0691497754326755,0.149239120250975,0.0370654288098992,-0.00624654477923466,-0.114404325691512,0.135341878858088,0.0071268700433491,0.20169876938204,-0.12329289341497,0.122928718234973,-0.278334648978019,-0.105476184535782,-0.0365295832839366,-0.0211956263004394,0.0987618792690634,0.199113424701502,0.0150542764992303,-0.00620882775969331,0.11008486824295,-0.086442228323635,0.035865128932682,0.0409646923154034,-0.00838889580726637,0.239810816014389,-0.0817005778268663,0.000218113304479,0.106779541119778,0.0780272502658441,-0.124927863027441,-0.265818759474453,0.0672732073920182,0.166309455398648,-0.017903208138842,0.145311152149257,-0.192935564387487,0.0769922425757324,-0.0639805096415104,0.243461355547658,0.0664901087083876,0.0526021969202946,-0.0762561373554726,0.0427223142666132,0.120592624672782,0.00665002564988892,0.00327958935388488,0.103888963380162,-0.0406154077413977,-0.264232569885409,-0.21510546583049,0.105377832824431,-0.0937671779127806,-0.0473054154054333,-0.149130149642726,0.00291237706319522,0.0756811780569965,-0.0787860471833436,-0.0434506298050845,-0.097165487592513,-0.165093142968297,0.0710891616211978,0.0430257264279188,-0.196995982534363,0.0717610615755672,0.177353819579919,0.0291460393621058,-0.29132308346248,0.158945339689138,0.0265313337827796,0.0707138456299535,-0.294677822100535,-0.185457776313768,0.176647840001245,0.0822266758374396,0.0179739421461065,0.235961325749008,0.148435177715564,-0.170683541442012,0.018586832745136,-0.0251983085181429,0.193818168081838,0.218747328639614,-0.158920425221592,0.126070209888668,-0.0536677424720151,0.0514925880388307,0.0145536759196522,-0.0120012669052861,0.0839216304387519,-0.0316582991940635,0.142982883246319,0.109265972278291,0.0171587584317762,0.0446963591210229,0.0603874312101602,-0.156245378778176,-0.0422989591815449,-0.114484195547333,0.0701341566770261,-0.0227569479770931,0.133091223712345,-0.088010766222775,-0.000238281581821101,0.00779480083045072,0.107711228357132,0.0636737211953184,0.109242812865546,0.0148567557381478,-0.242398109014499,0.212800935944137,0.0832282926345921,-0.239803230214612,0.202704721072324,-0.15538629214958,-0.170388628442504
