index,cluster,pc,cor
oni,1,1,0.335461318361383
pdo,1,1,0.304409423562845
npgo,1,1,0.266562006380001
oni,1,2,0.266337794870074
nao,1,2,0.237906350481757
pdo,1,2,0.325341555079552
iod,1,2,0.231721958128466
npo,1,2,0.290006018952901
pdo,1,3,0.288892936865177
iod,1,3,0.243523270387574
npgo,1,3,0.341286756206929
oni,2,1,0.304246240229545
pdo,2,1,0.291599037413024
oni,2,2,0.263340079764467
nao,2,2,0.252123185459814
npo,2,2,0.24308265112255
pdo,2,3,0.23412871074721
nao,3,2,0.364689692105238
pdo,3,2,0.341599005558292
iod,3,2,0.275690781490502
npgo,3,2,0.349568838350849
oni,3,3,0.268363671771979
npgo,3,3,0.376560425062649
npo,3,3,0.246707472744792
oni,4,1,0.328953178515037
pdo,4,1,0.287593410180506
iod,4,1,0.307500830060498
npgo,4,1,0.347600075762914
npo,4,1,0.421007277754228
oni,4,2,0.484688946320906
nao,4,2,0.275248434719524
pdo,4,2,0.488569204417737
iod,4,2,0.243003065401296
npgo,4,2,0.407705281063599
oni,4,3,0.266583854221064
nao,4,3,0.239236589419662
iod,4,3,0.232566723067789
npo,4,3,0.279767458956892
oni,5,1,0.462280197142706
nao,5,1,0.316928121876404
pdo,5,1,0.293849402403023
npgo,5,1,0.331258745158439
npo,5,1,0.272912118262953
oni,5,2,0.250078429833588
nao,5,2,0.287518249225044
npo,5,2,0.234119839669424
oni,5,3,0.319054863535806
nao,5,3,0.24742337675163
pdo,5,3,0.231189893901895
iod,5,3,0.256698496238378
npgo,5,3,0.290371461718714
nao,6,1,0.419791508673851
iod,6,1,0.2571736744364
npgo,6,1,0.34642346042752
npo,6,1,0.288914955029986
oni,6,3,0.240683715189331
nao,6,3,0.343504001945046
iod,6,3,0.25398271516155
npgo,6,3,0.296355902631595
oni,7,1,0.447520723226988
pdo,7,1,0.402506756373269
npo,7,1,0.300076560804266
oni,7,2,0.259178866544184
pdo,7,2,0.244953928378767
iod,7,2,0.269160474702404
npo,7,2,0.322184309446149
nao,7,3,0.24137402973439
oni,8,1,0.275642859771841
nao,8,1,0.521175752770603
iod,8,2,0.234887836321398
nao,8,3,0.251606391913422
npgo,8,3,0.237271952762381
oni,9,1,0.654997679925782
pdo,9,1,0.343169008855369
iod,9,1,0.265435422052448
npgo,9,1,0.292315004893927
npo,9,1,0.337842463625966
oni,9,2,0.29476875040475
nao,9,2,0.257270590446347
iod,9,2,0.281475790638299
npgo,9,2,0.270288322083947
npo,9,2,0.252189642339804
oni,9,3,0.406125116709581
nao,9,3,0.243273742483135
pdo,9,3,0.260582054782363
iod,9,3,0.258418318173552
npo,9,3,0.288779369927205
pdo,10,1,0.349160574286031
oni,10,2,0.343784482630841
iod,10,2,0.293784389670855
npgo,10,2,0.341237768583096
nao,10,3,0.248435185604337
npo,10,3,0.265134990864078
oni,11,1,0.233758048290646
nao,11,1,0.446218824337646
npgo,11,1,0.409806201737327
npo,11,1,0.292626238484504
pdo,11,2,0.289405521823385
nao,11,3,0.246412038792105
npgo,11,3,0.242457666028885
nao,12,1,0.234894213178496
pdo,12,1,0.309627626263832
iod,12,1,0.233508164442018
npgo,12,2,0.257226011848365
npo,12,2,0.325024064796002
oni,12,3,0.23758952291185
iod,12,3,0.265254424811042
oni,13,1,0.250782359294694
iod,13,1,0.321931783635951
oni,13,2,0.274084874701237
nao,13,2,0.262848371510442
npgo,13,2,0.254350442035528
npo,13,2,0.254835542328701
pdo,14,1,0.251000005597677
oni,14,2,0.347693753208929
npgo,14,2,0.259333850812817
oni,14,3,0.318384721309198
nao,14,3,0.238995300961008
pdo,14,3,0.276150895945326
npgo,14,3,0.263687823758938
npo,14,3,0.261060516289607
oni,15,1,0.310767239789051
pdo,15,1,0.263973390692473
npgo,15,1,0.274985046370829
oni,15,2,0.319741611662458
pdo,15,2,0.328917893510724
npgo,15,2,0.317217449457312
npo,15,2,0.327154759708623
oni,15,3,0.243535921564137
nao,15,3,0.284629878247461
oni,16,1,0.374008603376259
nao,16,1,0.257596105315102
iod,16,1,0.258848077460818
npgo,16,1,0.283520079158263
npo,16,1,0.290427232646489
nao,16,2,0.260861445105248
pdo,16,2,0.260135090331095
iod,16,2,0.325939022716668
oni,16,3,0.272740095108102
nao,16,3,0.269284414433968
pdo,16,3,0.37294242819309
iod,16,3,0.326029097216073
npgo,16,3,0.278469894171057
nao,17,1,0.32794703518359
npo,17,1,0.308969620157901
oni,17,2,0.265100546899253
pdo,17,2,0.333898780110188
npo,17,2,0.292721272121292
npgo,17,3,0.245940339875163
npo,17,3,0.247259644931448
oni,18,1,0.406132676285668
nao,18,1,0.341134624673163
pdo,18,1,0.275357743397637
pdo,18,2,0.267026250053219
npgo,18,2,0.259775957008275
oni,18,3,0.241539481266964
nao,18,3,0.231633760979249
pdo,18,3,0.2552806709337
iod,18,3,0.295300457190297
npgo,18,3,0.251658172580911
nao,19,1,0.291360777106662
npo,19,1,0.246971178833362
oni,19,2,0.321955749130492
nao,19,2,0.255016802972586
pdo,19,2,0.358499139636042
iod,19,2,0.275076049889176
npo,19,2,0.247084434577249
oni,19,3,0.290632577707822
nao,19,3,0.244487454688118
pdo,20,1,0.270836542906753
nao,20,2,0.286738822912869
npo,20,2,0.237523537855808
oni,20,3,0.299264652415452
