pc.Variables,pc.Importance
rlds,12.4208267148044
tasmax,9.97818879984461
tasmin,9.68417673267784
tas,9.38142613238372
pr,7.71406489164111
sfcwind,6.6478979276023
hurs,4.67627730271106
ps,4.60149267085816
PC2,4.51454844738997
rsds,3.51625993658656
PC3,-3.53130201113617
