pc.Variables,pc.Importance
tasmax,14.42302331113
tas,12.1488298250541
tasmin,11.2729638762144
rlds,9.82003049915867
hurs,9.08955036688751
rsds,3.85764964214315
pr,2.96965947248921
PC3,1.60861342093743
ps,-0.59915814357758
sfcwind,-0.885745896739097
PC2,-1.80449133984736
