pc.Variables,pc.Importance
pr,7.88559644989156
tas,7.56371221941769
tasmax,5.85524575344751
tasmin,5.65192833060176
rlds,5.38625039544765
rsds,1.88146169923852
ps,1.66511253087039
PC1,1.58700086120129
sfcwind,-1.64122924292733
PC3,-1.70738669471829
hurs,-2.71047410960412
