pc.Variables,pc.Importance
tas,14.9532257686476
tasmax,12.7274169483319
rlds,12.266884805228
tasmin,11.395161401945
ps,5.32978055923084
pr,4.97500890819731
rsds,4.72143784667781
sfcwind,3.07790557676022
hurs,2.54364618652299
PC3,-2.42532110770925
PC2,-3.02501117550851
