pc.Variables,pc.Importance
tasmin,9.39792634346927
PC1,8.32468807929935
rlds,7.79311825001897
tasmax,7.3582847760212
tas,7.02525258728469
hurs,1.3339652132216
ps,-0.0658351552805338
PC2,-0.26812609037977
pr,-1.52081414409933
rsds,-1.94349753386418
sfcwind,-2.49135111046766
