pc.Variables,pc.Importance
rsds,5.05658182460458
tasmin,4.8544503796214
tasmax,3.77267993926144
tas,3.66833216714808
rlds,2.37316955956339
ps,1.71378535367769
PC2,0.14917307474913
hurs,-1.20114298637743
PC1,-1.44391566924587
pr,-1.58974274821742
sfcwind,-2.93743294365062
