pc.Variables,pc.Importance
pr,4.79023185062676
ps,3.13246921198336
rlds,2.9528972382551
tas,2.73852533035043
tasmax,2.61240422409729
tasmin,2.35072413622369
sfcwind,1.30916672247329
hurs,-0.123500818346015
PC3,-0.207739717646314
PC1,-0.299438032448905
rsds,-0.40568000276028
