pc.Variables,pc.Importance
tasmax,11.7146316664651
tasmin,9.9660910551549
tas,9.71754977794007
pr,9.12253072134047
rlds,7.0328690084637
ps,5.4825054303458
hurs,2.64153500165837
rsds,2.27458090427834
PC2,1.87797667760007
sfcwind,0.228533134278385
PC3,0.141427882297021
