pc.Variables,pc.Importance
rsds,12.9563474050796
tas,9.22372701694372
tasmax,8.94193958509086
rlds,7.79525320084429
pr,6.66903037126294
tasmin,6.46067240635321
sfcwind,4.04783251601412
hurs,0.50521266964404
PC2,-0.804559332997781
ps,-1.99558861639965
PC3,-2.8650264016013
