,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72
global38,0.74737,0.11559,0.06678,0.01776,0.01473,0.00787,0.0043,0.00341,0.00288,0.00248,0.00184,0.00161,0.00122,0.00113,0.00091,0.00087,0.00071,0.00066,0.00062,0.00059,0.00054,0.00044,0.00035,0.00033,0.00031,3e-04,0.00029,0.00028,0.00025,0.00024,0.00022,2e-04,2e-04,0.00018,0.00016,0.00016,0.00015,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,1e-05,0
global39,0.71572,0.10212,0.05282,0.03409,0.01777,0.0132,0.00969,0.00745,0.0049,0.00403,0.00382,0.00315,0.00297,0.00247,0.00216,0.00189,0.00182,0.00171,0.00144,0.00132,0.00131,0.00106,0.001,0.00088,0.00079,0.00077,0.00063,0.00057,0.00056,0.00054,0.00047,0.00043,0.00043,0.00038,0.00037,0.00034,0.00032,0.00031,0.00029,0.00029,0.00027,0.00025,0.00024,0.00022,2e-04,0.00019,0.00018,0.00016,0.00015,0.00015,0.00013,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,1e-04,9e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,0
global40,0.69671,0.09409,0.04997,0.04063,0.02281,0.01599,0.01016,0.00907,0.00748,0.00551,0.00464,0.00446,0.00387,0.00327,0.00303,0.00247,0.00216,0.00173,0.00164,0.00155,0.00137,0.00115,0.00113,0.00104,0.00096,0.00091,0.00081,0.00076,0.00067,0.00063,0.00061,0.00056,0.00054,0.00053,0.00048,0.00046,0.00042,4e-04,0.00037,0.00034,0.00032,3e-04,0.00027,0.00026,0.00025,0.00024,0.00022,0.00021,2e-04,0.00019,0.00018,0.00016,0.00015,0.00014,0.00014,0.00014,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,8e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,5e-05,4e-05,0
global41,0.80991,0.09192,0.04351,0.01546,0.00673,0.00643,0.00415,0.00323,0.00241,0.00209,0.00149,0.00131,0.00104,9e-04,0.00082,0.00077,0.00068,0.00065,0.00052,0.00047,0.00043,0.00039,0.00036,0.00034,0.00031,0.00027,0.00026,0.00024,2e-04,2e-04,0.00018,0.00015,0.00015,0.00014,0.00013,0.00011,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0
global42,0.77411,0.10948,0.06237,0.01755,0.00731,0.00463,0.00404,0.00334,0.00229,0.00154,0.00145,0.00132,0.00107,0.00091,0.00082,7e-04,0.00058,0.00056,0.00048,0.00043,0.00036,0.00034,0.00031,3e-04,0.00026,0.00024,0.00023,0.00019,0.00018,0.00018,0.00017,0.00015,0.00014,0.00014,0.00012,0.00011,0.00011,1e-04,1e-04,9e-05,8e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,0,0
global43,0.77707,0.08275,0.04586,0.02821,0.01355,0.01031,0.00786,0.00659,0.00476,0.00318,0.00233,0.00203,0.00172,0.00131,0.00114,0.00096,0.00087,0.00081,0.00076,0.00068,0.00058,0.00052,0.00044,0.00041,4e-04,0.00038,0.00036,0.00032,0.00027,0.00026,0.00023,0.00022,2e-04,0.00018,0.00016,0.00016,0.00015,0.00014,0.00013,0.00013,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,0
global44,0.59169,0.12974,0.115,0.0225,0.0195,0.0156,0.01319,0.01003,0.00833,0.0064,0.00539,0.00474,0.00432,0.00384,0.00346,0.00331,0.00281,0.0026,0.00231,0.00219,0.00199,0.00188,0.00177,0.00167,0.00158,0.00152,0.00143,0.00128,0.00117,0.00113,0.00105,0.00096,0.00086,0.00082,0.00082,0.00077,0.00073,7e-04,0.00068,0.00066,0.00062,0.00059,0.00059,0.00053,0.00048,0.00046,0.00045,0.00043,4e-04,0.00039,0.00037,0.00033,0.00033,0.00032,3e-04,0.00028,0.00026,0.00025,0.00023,0.00023,0.00022,0.00021,0.00019,0.00019,0.00018,0.00017,0.00015,0.00014,0.00013,1e-04,5e-05,0
global45,0.77934,0.09171,0.04855,0.02032,0.01607,0.00607,0.00565,0.00398,0.00297,0.00259,0.00229,0.00191,0.00181,0.00168,0.0012,0.00111,0.00095,0.00083,0.00074,0.00068,0.00063,0.00057,0.00054,5e-04,0.00048,0.00045,0.00041,0.00036,0.00034,0.00034,3e-04,0.00028,0.00027,0.00025,0.00024,0.00023,0.00022,2e-04,2e-04,0.00018,0.00017,0.00016,0.00015,0.00014,0.00014,0.00014,0.00012,0.00011,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,2e-05,0
global46,0.64332,0.09828,0.06194,0.03225,0.02263,0.01913,0.01367,0.01086,0.00855,0.00756,0.00655,0.00576,0.00453,0.00398,0.00393,0.00363,0.0034,0.00312,0.00288,0.00268,0.00257,0.00247,0.00214,0.00201,0.00197,0.00173,0.00163,0.00151,0.0015,0.00143,0.00126,0.0012,0.00112,0.0011,0.00099,0.00092,0.00092,0.00085,0.00081,0.00079,0.00075,0.00072,0.00069,0.00065,0.00061,6e-04,0.00058,0.00056,0.00051,5e-04,0.00047,0.00044,0.00043,0.00042,0.00041,0.00038,0.00036,0.00034,0.00034,0.00032,0.00029,0.00028,0.00027,0.00025,0.00023,0.00022,0.00021,0.00021,0.00018,0.00011,7e-05,0
global47,0.5184,0.09799,0.09227,0.05414,0.03332,0.03043,0.02477,0.01728,0.0162,0.01397,0.0115,0.00771,0.00725,0.00549,0.00507,0.00494,0.00447,0.00377,0.0033,0.00317,0.00301,0.0027,0.00239,0.00217,0.00208,0.00196,0.00173,0.00166,0.00151,0.00143,0.00133,0.00127,0.00122,0.00113,0.00109,0.00102,0.00101,0.00095,0.00092,0.00089,0.00081,0.00078,0.00072,0.00069,0.00067,0.00065,6e-04,0.00055,0.00052,0.00051,0.00051,0.00045,0.00044,0.00043,0.00041,0.00038,0.00038,0.00037,0.00033,0.00032,0.00031,3e-04,0.00029,0.00027,0.00027,0.00025,0.00023,0.00022,0.00019,0.00015,0.00011,0
global48,0.70416,0.12495,0.05997,0.02585,0.02399,0.01215,0.00999,0.00646,0.00446,0.00305,0.00287,0.0025,0.00203,0.0019,0.00144,0.0013,0.00112,0.00101,0.00088,0.00078,0.00076,0.00069,0.00061,0.00057,0.00049,0.00045,0.00041,0.00037,0.00035,3e-04,0.00028,0.00027,0.00025,0.00022,0.00021,0.00019,0.00018,0.00017,0.00016,0.00015,0.00014,0.00014,0.00012,0.00011,0.00011,0.00011,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,0
global49,0.65201,0.10362,0.06709,0.05429,0.02564,0.01359,0.01003,0.00866,0.00712,0.00648,0.00542,0.0047,0.00328,0.0032,0.00271,0.00214,0.00202,0.00194,0.00184,0.0017,0.00138,0.00136,0.00122,0.00115,0.0011,0.00105,0.00096,0.00095,0.00084,0.00071,0.00071,0.00066,6e-04,0.00059,0.00056,0.00054,0.00052,0.00048,0.00044,0.00042,4e-04,0.00038,0.00036,0.00035,0.00033,0.00032,3e-04,0.00028,0.00026,0.00025,0.00023,0.00023,0.00022,0.00021,2e-04,0.00019,0.00017,0.00017,0.00017,0.00015,0.00015,0.00014,0.00013,0.00013,0.00012,1e-04,9e-05,9e-05,8e-05,7e-05,4e-05,0
global50,0.64676,0.12376,0.07485,0.03414,0.02573,0.01466,0.01175,0.00807,0.00743,0.00573,0.0049,0.00485,0.0034,0.00307,0.00284,0.00246,0.00229,0.0018,0.00174,0.00149,0.00137,0.00133,0.0012,0.00108,0.00098,9e-04,0.00082,0.00074,7e-04,0.00067,0.00056,0.00052,0.00046,0.00045,0.00043,0.00038,0.00037,0.00036,0.00034,0.00031,3e-04,0.00027,0.00026,0.00023,0.00022,0.00021,2e-04,0.00019,0.00018,0.00018,0.00017,0.00016,0.00016,0.00014,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,4e-05,0
global51,0.67275,0.1737,0.0642,0.02793,0.01484,0.00843,0.006,0.00419,0.00346,0.00338,0.00249,0.00242,0.00164,0.00145,0.00123,0.00102,0.00101,0.00081,0.00078,0.00064,0.00061,0.00056,0.00047,0.00042,0.00041,0.00035,0.00033,0.00031,3e-04,0.00028,0.00024,0.00023,0.00022,2e-04,0.00019,0.00017,0.00016,0.00015,0.00014,0.00013,0.00012,0.00012,0.00011,0.00011,1e-04,9e-05,8e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0
global52,0.82957,0.06884,0.05603,0.01527,0.00646,0.0049,0.00426,0.0026,0.00188,0.00127,0.00109,0.00097,0.00091,0.00075,0.00062,0.00052,4e-04,0.00032,0.00029,0.00028,0.00025,0.00024,0.00022,0.00019,0.00017,0.00015,0.00013,0.00012,0.00011,9e-05,9e-05,9e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,0,0
global53,0.70055,0.13028,0.05368,0.02891,0.016,0.01468,0.00909,0.00779,0.00571,0.00389,0.00319,0.0028,0.00231,0.00205,0.00176,0.0015,0.00137,0.00124,0.00108,0.00099,0.00091,0.00077,7e-04,0.00058,0.00057,0.00052,0.00048,0.00045,0.00042,0.00038,0.00035,0.00033,0.00029,0.00027,0.00027,0.00025,0.00024,0.00022,0.00021,0.00021,2e-04,0.00017,0.00016,0.00015,0.00014,0.00013,0.00013,0.00012,0.00011,0.00011,0.00011,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,0
global54,0.6356,0.15932,0.06172,0.0342,0.02289,0.01448,0.00968,0.00762,0.00565,0.005,0.00416,0.00384,0.00363,0.00302,0.0026,0.00238,0.00231,0.00195,0.00158,0.00145,0.00131,0.00112,0.00104,0.00092,0.00086,0.00082,0.00072,0.00062,0.00062,0.00056,0.00053,0.00049,0.00047,0.00045,0.00041,0.00039,0.00036,0.00034,0.00032,3e-04,0.00028,0.00026,0.00025,0.00024,0.00022,0.00022,0.00021,2e-04,0.00018,0.00017,0.00016,0.00015,0.00015,0.00014,0.00014,0.00012,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,5e-05,5e-05,4e-05,0
global55,0.61752,0.16617,0.06522,0.0398,0.02537,0.01668,0.01151,0.00697,0.00671,0.00517,0.00396,0.00346,0.00312,0.00254,0.00225,0.00195,0.00179,0.0015,0.00136,0.00125,0.00111,0.00108,0.00098,0.00092,8e-04,0.00075,0.00071,0.00066,0.00056,0.00052,0.00049,0.00048,0.00046,0.00045,0.00036,0.00034,0.00033,3e-04,0.00028,0.00027,0.00025,0.00024,0.00022,0.00021,2e-04,0.00019,0.00018,0.00018,0.00017,0.00016,0.00015,0.00014,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,0
global56,0.57459,0.15917,0.07853,0.05746,0.02853,0.01722,0.01354,0.00956,0.00845,0.00544,0.00518,0.00467,0.0045,0.00352,0.00317,0.00228,0.00214,0.00164,0.00153,0.00147,0.00117,0.0011,0.00099,0.00097,0.00091,0.00085,8e-04,0.00071,0.00066,0.00061,0.00061,0.00053,0.00051,0.00049,0.00047,0.00043,4e-04,0.00037,0.00035,0.00031,0.00029,0.00028,0.00025,0.00023,0.00023,0.00022,2e-04,0.00019,0.00018,0.00017,0.00016,0.00016,0.00015,0.00013,0.00012,0.00012,0.00011,0.00011,1e-04,9e-05,9e-05,8e-05,8e-05,8e-05,7e-05,6e-05,6e-05,5e-05,5e-05,4e-05,3e-05,0
