pc.Variables,pc.Importance
tasmax,7.42809616858549
tas,5.61347851868446
rsds,4.5035693181139
ps,4.29305807577354
pr,3.7046154552863
hurs,3.63358520999395
rlds,3.56960337315705
tasmin,2.99111919664943
sfcwind,0.431109897169654
PC3,0.332552906199475
PC1,-2.36284973159095
