,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72
global1,0.34382,0.23538,0.11254,0.062,0.05319,0.02818,0.02562,0.01986,0.01389,0.00945,0.00928,0.00732,0.00661,0.00547,0.00528,0.00446,0.00393,0.00375,0.00352,0.00322,0.00271,0.00251,0.00225,0.00222,0.00215,0.00196,0.00172,0.00163,0.00154,0.00147,0.00142,0.00131,0.00124,0.00116,0.00112,0.00105,0.00092,0.00089,0.00086,0.00083,0.00077,0.00071,0.00065,0.00064,0.00063,0.00061,0.00056,0.00053,0.00051,0.00048,0.00045,0.00044,0.00041,4e-04,0.00038,0.00037,0.00035,0.00033,0.00031,0.00029,0.00029,0.00028,0.00025,0.00025,0.00024,0.00023,0.00022,2e-04,0.00019,0.00016,0.00014,0
global2,0.21534,0.13545,0.08724,0.07527,0.05447,0.03864,0.03767,0.03203,0.02849,0.0228,0.02196,0.01907,0.01647,0.01374,0.01203,0.01069,0.01011,0.00983,0.00893,0.00814,0.00744,0.00723,0.00679,0.00667,0.00589,0.00567,0.00546,0.00527,0.00507,0.00426,0.00414,0.00408,0.00381,0.00377,0.00358,0.00345,0.00331,0.0031,0.00301,0.00279,0.00269,0.00253,0.00237,0.00229,0.00211,0.002,0.00197,0.00193,0.00191,0.00186,0.00173,0.00166,0.00161,0.00158,0.00154,0.00144,0.00138,0.00133,0.00131,0.00126,0.00116,0.00113,0.00107,0.00103,0.00101,0.00094,0.00088,0.00086,0.00083,0.00079,0.00064,0
global3,0.19034,0.07888,0.05793,0.05726,0.05421,0.03943,0.03721,0.03662,0.03055,0.02858,0.02712,0.02089,0.02039,0.01977,0.018,0.01742,0.01645,0.01424,0.01362,0.01235,0.01161,0.01142,0.00979,0.00968,0.00894,0.00846,0.00783,0.00764,0.00681,0.00651,0.00625,0.00581,0.00547,0.00532,0.00477,0.00462,0.00445,0.00421,0.00416,0.004,0.00383,0.00375,0.0035,0.00341,0.00328,0.00306,0.00299,0.00284,0.00273,0.0027,0.00259,0.00255,0.00253,0.00242,0.00226,0.00218,0.00212,0.00206,0.00203,0.00198,0.00182,0.00181,0.00168,0.00159,0.00155,0.00149,0.00144,0.00135,0.0013,0.00123,0.00093,0
global4,0.42499,0.14643,0.10563,0.06414,0.04761,0.03232,0.02963,0.02156,0.01793,0.01307,0.01103,0.00881,0.00713,0.00565,0.00555,0.00457,0.00379,0.00357,0.00325,0.00302,0.00263,0.00236,0.0021,0.00201,0.00191,0.00179,0.00174,0.00153,0.00137,0.00126,0.00123,0.00115,0.00106,0.00104,0.001,0.00092,0.00085,0.00083,0.00077,0.00074,0.00073,0.00067,0.00063,0.00061,6e-04,0.00055,0.00055,0.00052,0.00048,0.00046,0.00045,0.00043,0.00042,4e-04,0.00037,0.00036,0.00034,0.00033,0.00032,0.00031,3e-04,3e-04,0.00027,0.00027,0.00024,0.00022,0.00021,0.00019,0.00018,0.00016,0.00014,0
global5,0.48579,0.12875,0.12448,0.08885,0.03101,0.02217,0.02048,0.01083,0.01038,0.00911,0.00729,0.00604,0.00465,0.00413,0.004,0.00328,0.00284,0.0026,0.00235,0.00229,0.00197,0.00176,0.00166,0.00141,0.00133,0.0012,0.00109,0.001,0.00096,0.00094,9e-04,9e-04,0.00078,0.00075,7e-04,7e-04,0.00062,0.00061,0.00057,0.00052,0.00049,0.00047,0.00046,0.00045,0.00043,4e-04,0.00039,0.00036,0.00034,0.00032,0.00031,0.00029,0.00028,0.00027,0.00027,0.00024,0.00023,0.00022,0.00021,0.00021,2e-04,0.00019,0.00019,0.00018,0.00017,0.00015,0.00014,0.00014,0.00013,0.00011,8e-05,0
