"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-6.35722623316689,7.91896925120759,-0.83772359583883,259.858190257647,77.3991600839715,1.39784217919856e-05,98480.1691033138,91.5454927708438,228.413747240925,4.35341441991501,262.866116767274,256.439128749319
"2",1951,-12.6613464518738,-7.03988893785794,-4.68450525376119,259.956307067276,77.6256806817901,1.47195292318511e-05,98328.1982288621,89.3601605748108,229.97282487003,4.37111914692334,262.92193936651,256.520875019869
"3",1952,-42.9865307153568,-7.48358933307492,1.67865221685843,258.292524163021,77.9169271368729,1.47626964733941e-05,98769.307588633,88.8908582021851,223.043259410598,4.318391693382,261.162202355457,255.038173430147
"4",1953,20.3679574491706,-3.42572771293393,-3.59567383636831,261.796929342705,76.8141227484214,1.46501931896715e-05,98461.4139863548,90.5193953486214,234.998536048577,4.63909487626706,264.717220908717,258.36935575013
"5",1954,8.96459632858163,3.32341731796105,-1.70043441900807,260.26010420355,76.7818023949339,1.34315077416848e-05,98658.5585176048,91.0068061858358,228.889451843024,4.57633852912204,263.347116570724,256.720558880365
"6",1955,29.3324747541399,-4.25905610253071,2.96639212585693,259.746189362821,76.4918648271765,1.27307069356498e-05,98501.4009122198,93.7961514121608,226.866700155693,4.4169067973979,262.779270967777,256.288475854587
"7",1956,14.5390904027361,4.93036643785767,14.9430624240784,260.797514233208,76.2897802951508,1.13810588100484e-05,98820.9477643762,96.5274933262875,227.94016975269,4.39898396409743,263.820519995736,257.330144157187
"8",1957,23.4533568144696,8.2907695808509,7.42605403592312,259.485469126562,76.3209929289641,1.14396011322136e-05,98518.5884579069,93.8431777582299,225.384903801812,4.23248262119572,262.462665490937,256.019917508547
"9",1958,-44.7970585620408,-2.88175397137357,-6.02014872136454,257.499221147385,77.7945936920582,1.32983545536156e-05,98559.5124878168,92.2007933053357,220.099532069751,4.29945458794198,260.482342368678,254.056303890593
"10",1959,55.6194345623176,-0.146721267906126,-0.763110285238358,260.835889046652,75.6627454107036,1.08334755077167e-05,98457.003411306,96.9360371342412,229.630771525422,4.43676179264024,263.943349113241,257.286064088461
"11",1960,-8.54282069823093,-0.458028729876324,2.07099577387459,258.793651112339,77.0536318922136,1.35766926103432e-05,98449.2448525829,90.2275545592429,224.345435159248,4.32726202048289,261.811159100449,255.384405898304
"12",1961,-1.97394874717822,-2.16221597418875,-10.7930556617032,260.174646834881,77.962398305971,1.44524413032473e-05,98297.7887959917,92.1912919652392,230.833517003942,4.51832587421521,263.093765466999,256.809124967043
"13",1962,-1.5782428043305,16.5355833842277,-1.75298826885906,259.994509988826,77.3099596272667,1.31144720642652e-05,98386.0697185672,97.4425008896499,228.498425875956,4.44928800211548,263.074083949158,256.386130111724
"14",1963,-24.2357547725256,12.9180956071657,-0.934643803323907,259.56820327729,77.5287850660655,1.40081710082153e-05,98268.1044940911,92.0027542114258,228.076853285524,4.68294682988414,262.752187122843,255.922291612532
"15",1964,-3.08940688740067,12.6902289826816,0.47856094064765,259.865981401291,76.8592203225773,1.44427167886615e-05,98422.6313352827,91.4929868835687,227.715355083027,4.67115555392836,262.926716824954,256.39781443278
"16",1965,38.3989744202307,-14.9646729025762,-5.38448396735938,259.890441864787,77.1326973675287,1.32621258453795e-05,98469.8603725024,93.4249999063057,227.840279101396,4.26908124480796,262.861477916933,256.509893242611
"17",1966,-28.1324416553138,-2.70580925771027,-5.44621478889116,258.707595066717,77.5314348603782,1.49537013066149e-05,98570.5968338816,88.838061252765,224.137986106947,4.39358817136776,261.694657829538,255.270958110371
"18",1967,33.9502878003342,14.4411743662303,10.5814870790988,262.379261336596,76.4497922558998,1.59474846540581e-05,98223.9710115132,93.870125924867,238.543219806158,4.89954655072842,265.558576319882,258.700407091405
"19",1968,-38.37059666689,-25.3106756360799,6.84102288953482,259.177213791518,78.5006026998598,1.55115163024551e-05,98317.5075916788,88.9011874133848,227.883279543871,4.46300612392946,262.051427859777,255.8243944789
"20",1969,28.4603051224829,-14.7481959274513,2.15441126129705,260.357871191311,76.6860977306701,1.17966060488523e-05,98742.6613288864,92.5160204346417,229.592405189083,4.24616426310809,263.19881158126,257.127089115611
"21",1970,-18.5360064901029,-8.76265139460707,-4.17516999834973,259.862047652752,78.0594826488235,1.45633499896771e-05,98534.1973075049,89.9513922276785,228.362747266743,4.31911700545696,262.799575478478,256.51150186996
"22",1971,30.7017783476679,-17.0300654985194,4.53613802549805,261.162537751374,76.9915871648063,1.52390219610472e-05,98291.1168676901,92.1684918914854,232.364026209067,4.41238884897957,264.213921203018,257.655613681726
"23",1972,-14.2090559118105,-2.75021630271652,7.82782822876042,259.584157188966,78.1487307037294,1.34160272438897e-05,98430.1524579678,91.4293505053306,228.278083191513,4.42374786972767,262.491186785187,256.246611150849
"24",1973,11.9913629760346,-3.76631814148856,2.5323514867873,260.878436380427,77.9551756563242,1.52668151484739e-05,98132.172225268,90.4025433858236,232.972898189552,4.51657615209881,263.87619893035,257.426607232345
