"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-15.9237699945113,6.75999153662131,1.4283512371144,298.257303587148,65.597738913171,2.71891365513984e-05,96364.3215428937,233.034661521374,383.919557266138,2.56771474672188,304.074771739457,293.457632809687
"2",1951,-33.8430603245918,-13.1080426405054,-3.49519313255682,298.041095533383,67.1687998411445,2.67549626228005e-05,96375.0889584667,230.060751432646,384.510392309914,2.61971458567547,303.720522051431,293.353310285854
"3",1952,13.9551087099968,-3.7626676469442,-2.2010172561168,298.365595271737,67.0002740720781,2.81610903418279e-05,96339.6817681658,229.962655100413,386.82563885287,2.46774250719215,304.090564644749,293.642824531975
"4",1953,16.2635959959467,-14.2288583961258,-6.02633850182681,298.76377096921,65.9009219375982,2.55927560300455e-05,96343.7418974072,228.850147379193,389.320813246176,2.55649214364808,304.455536396647,294.032063580658
"5",1954,6.12020324854389,-6.1725378643048,-10.5923527266525,298.555156517273,65.1852164176912,2.43228407810265e-05,96332.3180317702,232.600567767623,386.114639731589,2.51759373057972,304.341191251513,293.75961928911
"6",1955,21.6656548989324,-11.27740443024,-2.87955637124388,298.196441376866,69.9032311873002,3.77031394013249e-05,96300.1982434379,222.878547639151,389.685383775933,2.35110772388693,303.601913432611,293.779773511899
"7",1956,26.704457361843,-5.34858833124196,20.6141746935662,298.015653563828,71.3501840461995,3.92582543541062e-05,96325.6363336268,222.118881870323,390.218199980244,2.32724800381557,303.320215086015,293.69350868059
"8",1957,-15.6408124773504,3.85109947203973,6.36227537309294,298.025969169509,69.6778130720581,3.67557445775457e-05,96385.4131622119,225.294163702697,387.080736382517,2.52667342135909,303.408257439256,293.591767138922
"9",1958,-9.94845666510058,-5.8153427278739,0.65249010320172,298.533131461443,66.3021524114279,2.88442445666574e-05,96380.1223591549,228.411163818516,387.767188429985,2.61523439514805,304.1396504694,293.905375735861
"10",1959,1.23281174348793,2.64762113160853,-2.53498356453079,298.299552067599,68.044162696516,3.25536104906527e-05,96380.0727832907,228.982148408584,387.29057427283,2.5067208191802,303.800222868193,293.742342197941
"11",1960,-27.9684259331715,5.3574605640895,6.894151478151,297.909164838998,69.3273483403361,3.75010140301251e-05,96390.2746278809,224.444412153295,385.771252308551,2.53553358189733,303.36069749351,293.460552962886
"12",1961,-3.40936601710584,7.7380402880694,0.751539167189104,298.194204606412,68.3535741056279,3.24232673398949e-05,96400.7125480154,227.073314007357,387.674301909423,2.46840537357575,303.666041688028,293.684706488889
"13",1962,5.77870463436957,6.20168376533971,6.52852208145958,298.094604453112,69.8474635858084,3.81650763340307e-05,96400.8758802817,225.570806505738,388.209242035576,2.42917475382894,303.494938302132,293.673477700364
"14",1963,-1.71998939018023,7.85936159140427,-6.21039132196808,298.211908044949,68.2590698945538,3.64307130094857e-05,96366.6962127881,226.001668170533,387.009333572681,2.45598593365673,303.7160677745,293.682143481226
"15",1964,-23.0741663190381,20.1324319735644,4.79164941368471,297.667514385853,73.4054692716513,5.04924869119641e-05,96382.9991797375,214.161449554482,389.356513771907,2.42761199712448,302.648619980269,293.633011821595
"16",1965,13.3987582795981,6.71372377319404,-8.61475456285504,298.248836776206,69.5680246047876,3.49626766120413e-05,96378.9236255602,226.536500703663,388.862653510061,2.42450937586771,303.650239326584,293.79726997014
"17",1966,-3.78914210145669,-3.60283029172421,5.70142446889516,298.014545748389,71.7613799257559,4.41190168541033e-05,96358.8759803137,220.004349516845,389.756597267376,2.49160242889663,303.201556959164,293.775353699121
"18",1967,2.53517673129501,3.28563273110259,-11.9746402785628,298.101666048761,69.3603120088272,3.65245055018744e-05,96390.7450084027,227.289392781471,387.317066695718,2.43169861841141,303.536119761449,293.60458713976
