"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-6.18681683439419,-9.02793093372721,-3.24527612541245,271.029532123086,76.0830056062071,2.97290181748057e-05,95533.6169633002,108.935874871597,260.48826319545,3.03192603969679,274.640730632588,268.09032374502
"2",1951,0.509072770861994,-5.1248118407543,3.74151192384879,270.949831728904,76.974444997758,3.71761762066422e-05,95493.9428807947,105.710131377837,263.667011353617,3.1398703215138,274.567659424367,268.019392607228
"3",1952,17.6671399303282,6.56418569701759,3.86798646802801,270.939108336998,78.7417226964012,3.99549179351308e-05,95062.8136727373,109.149689444906,264.188584889797,3.14523355587166,274.447500199408,267.977089450323
"4",1953,-20.4979540790058,-1.23540325557478,-2.22678181101575,271.621850895829,76.9926439163174,3.56734901838405e-05,95082.1486789459,108.962504389007,264.995234474704,3.06256663233502,275.151579261089,268.747454375884
"5",1954,-27.0750581789822,5.05058765154669,1.55907878586566,271.313515501043,75.3511761040088,3.44683953669016e-05,95428.7775593267,111.765965072261,261.812955473169,3.11277148370974,275.007839177618,268.285941420801
"6",1955,24.3805893502575,1.65400133101035,-3.21798998993018,270.392571994537,77.8225281738551,3.77381891478303e-05,95356.708160872,106.972753293204,261.243702128497,3.21955321127216,273.961099788843,267.41476608849
"7",1956,-3.05511523553474,-1.92941137961584,-8.18120821047723,269.570285418176,76.6517190491127,3.54250232904406e-05,95430.7389797185,110.105491991864,256.344172732456,3.16901657557645,273.272049927027,266.503685553342
"8",1957,-60.307680379343,-1.83750347007562,4.22182104251047,273.542650100674,74.1007690682316,3.36421892164918e-05,95482.411923979,116.59634276468,270.047367188578,3.08586737362228,277.177520280379,270.497088838624
"9",1958,0.114984411871779,-5.28458310407109,4.08955031978835,271.950757563509,77.2832709642962,3.73894079421729e-05,95244.6686672185,107.143397636498,265.36232981566,3.1527064628159,275.38437583536,269.155423465417
"10",1959,-7.56893203278514,4.44692112848827,2.46014734138188,270.913352242106,75.8652533558557,3.4382300303614e-05,95351.4292563466,114.846934640644,259.353935359593,3.19248970849625,274.551880152283,267.931462504743
"11",1960,7.56566716080594,2.66638813123289,0.69343129281112,271.768006853184,77.5772291945569,3.83230562372886e-05,95257.3895729856,108.438845434463,266.108986793501,3.13327320916763,275.24222239648,268.89208155752
"12",1961,8.19602297783561,2.59086546574878,2.47463760800631,270.074111298483,77.7793221210539,3.87789991279952e-05,95278.8612030905,106.719875630427,259.018653819103,3.16299639698159,273.612139703949,267.175155673332
"13",1962,4.39158399768696,3.52401271243459,4.64419240112145,271.499638572171,76.4515082588785,3.40574618150146e-05,95514.2169391556,112.381148685683,262.288338330671,3.14427108283074,275.087770643087,268.538134913834
"14",1963,11.9109679998604,1.61950849829202,13.7124910382178,271.659336115351,75.9010604791031,3.70714016199353e-05,95365.5956988135,108.055703573669,263.774739145443,3.22451348217907,275.13450329509,268.859628841577
"15",1964,6.30096301462208,8.11608124404643,-3.66712591663115,270.343597479477,77.4923752538416,3.61927458838157e-05,95309.6936568709,110.948830206663,260.132576679289,3.13528149030593,274.061996022071,267.248290746154
"16",1965,24.2692063316639,0.644267771136561,2.49794749824461,271.053651519169,77.7103898762078,4.01273603471038e-05,95466.8402490342,102.981040314596,264.803829908897,3.23852214802706,274.513117034441,268.218134730594
"17",1966,7.97969967792911,-0.612874864126068,-2.05151397352573,270.746936452836,77.3698510344718,3.64615980709983e-05,95370.2839748896,107.4357335678,261.628498170023,3.12605425564132,274.243352018445,267.883541957695
"18",1967,-7.68852960016204,6.89773822485994,-0.350236686558594,272.167776954095,76.7107130391708,3.82587926004983e-05,95417.4489341887,105.791167673949,266.574940696194,3.17735845758425,275.683365575525,269.304494895682
"19",1968,-19.2567026459408,-0.705264777597065,-3.21437119834444,271.457439296293,75.9020246459422,2.96638338402664e-05,95409.5176255519,115.887351956062,260.318579195877,3.011888539949,275.126766651145,268.387659405504
"20",1969,-14.2419916802246,-4.80877069350589,2.56272926979153,272.296438120322,75.5964727843834,3.38931643758163e-05,95206.9808912804,112.234581785223,265.905742889472,3.18771996758632,275.807764588076,269.416375503372
"21",1970,8.91769157583282,4.161187519112,-4.90011655393229,271.548224106003,76.2437085621141,3.67311911128894e-05,95357.0632243377,108.620387702588,263.982288116388,3.19538167322971,275.019262250686,268.658808962925
"22",1971,24.9644588128661,-5.56184201557554,-3.59309519131963,269.835191267742,78.0702182609777,3.94034756412876e-05,95337.9101476269,106.993046590035,259.810955258132,3.15914941886666,273.480311446369,266.80392388687
"23",1972,11.6726468038762,-0.230337248609155,-5.79073587089224,270.278523965124,76.7567632645698,3.32377834895452e-05,95587.4312568985,110.840273067651,258.323916302612,3.14791853169995,273.814955620839,267.346984661178
"24",1973,11.3243796392203,2.06093881824745,-7.99698708115822,270.587652682205,77.0866466800109,3.15452788171816e-05,95357.0862824227,110.284118332347,259.732225397038,3.05956397414471,274.175617546435,267.639720520963
"25",1974,-21.1338556938356,2.08357354364781,-0.928596069081899,271.038489133317,75.6082765861326,3.29259178687393e-05,95297.8538217439,114.842645927244,260.898115448604,3.06932828850041,274.69315767604,267.999310626099
