"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-28.1080452812518,10.0721895014325,17.2389047716375,290.200511114938,68.221047776086,3.25002362154576e-05,98995.1088069994,192.356492996216,341.762638636998,3.30677956373108,296.312141807712,285.464797195123
"2",1951,-6.19507146236271,-11.3277455131016,1.92865747517899,290.339279447283,66.7303815812481,3.02488639287814e-05,98977.3338349011,194.016014721929,341.989886342263,3.35509475062088,296.620133419426,285.420031411307
"3",1952,-9.36769804372187,-2.01994972772147,-4.16590696512572,289.974952425276,65.7906708084807,3.12245180883305e-05,98987.4829699458,196.287828970929,336.741597856794,3.18556788335649,296.118784378986,285.13731757962
"4",1953,-33.3284014777665,5.00977198234028,0.607734527946267,290.563767491555,64.3902048188813,2.99838518806294e-05,98924.594009088,200.878802416276,337.875602722168,3.22740173887233,296.937373414332,285.545429930395
"5",1954,-8.72755176329691,9.73451935154684,-5.18642227613894,290.572359201859,63.8238967292163,2.41798548565422e-05,98997.8682936065,196.731179023276,339.841669627598,3.2961196154356,296.94877846387,285.536907196045
"6",1955,-0.706625824847606,3.89085583124241,2.00504805844367,289.661075163861,69.0190428081824,3.6687647783352e-05,98943.137755102,191.080656888534,339.64022788223,3.21203198314321,295.624299185617,285.013561754811
"7",1956,0.383206497170541,-1.90892152118666,6.04646317353343,290.265128777952,65.6893921579633,2.85234417589789e-05,98980.0092873087,196.279342651367,338.659686224801,3.24015003351533,296.564846466999,285.321141223518
"8",1957,-39.1602044872803,-7.02955863099547,2.43376536935078,290.673238287167,69.7015635821284,3.71695031290352e-05,98934.9393933355,186.904405632798,347.278147872613,3.20685186282713,296.373430563479,286.227977752686
"9",1958,31.0325135452831,6.07521523363041,-5.52893785980581,288.895684884519,69.0722660093891,3.21520388005021e-05,98948.3080955038,190.521179238144,336.565564330743,3.10470496422174,294.703869878029,284.38026615065
"10",1959,11.7617638682012,-17.7792822699842,-8.56507161640674,289.825800019868,68.0657330921718,3.27637533118554e-05,98988.8730767698,191.842620090562,340.038063788901,3.28498598172957,295.937267225616,285.096064236699
"11",1960,8.59082066447664,-1.06006851369048,3.00457658560492,289.447800772531,68.5770249756015,3.04692190875543e-05,98996.3894889987,194.752061493543,338.021611505625,3.17340368807924,295.419323629263,284.756439715016
"12",1961,2.36898149384861,-7.25988365443826,2.18654045083103,289.838236088655,69.2630119712985,3.72743957933492e-05,99007.6105907207,192.607642971739,339.354701879073,3.25507904041787,295.833759502489,285.138544744375
"13",1962,-14.2341347332611,2.7322212623308,2.48832737061525,290.138477636843,66.9048649583544,2.87243282602448e-05,99007.1743662309,197.421038394072,339.884404630077,3.17123758564798,296.320597045276,285.285392527678
"14",1963,21.7508258724811,17.9140402902447,-10.5544346585706,289.48569982879,64.9027493924511,2.61552982735515e-05,99000.5668048469,195.479504993984,335.123526164464,3.21520516002665,295.857540247392,284.487484756781
"15",1964,34.0654041461291,2.43376551805836,-10.807578980801,289.635548533226,67.7952675040887,3.49093954085043e-05,98984.2586395886,193.797726903643,336.259289760979,3.28653936605064,295.68852335093,284.892427288756
"16",1965,-10.6103312162559,0.131266303541311,2.60434131720492,290.088131573735,68.2404568535941,2.96533254454191e-05,98993.1038345025,192.533918847843,340.998169490269,3.1775981221272,296.127484535684,285.380073119183
"17",1966,23.6102359487495,10.6739274216551,-0.488351944164539,289.24569990197,67.9234154029768,3.10983020544974e-05,99025.7208027742,193.554570801404,335.802286809805,3.1996118316845,295.302347338929,284.534328888874
"18",1967,35.9369414713946,6.7196551181076,5.12074520794326,289.4693109162,68.4445702640378,3.36313270449818e-05,99081.4959044165,188.594432130152,338.085945791128,3.29889044317664,295.514691099829,284.824120424232
"19",1968,41.0414984316402,-2.11073281129967,-5.26254937005253,288.967462539673,70.2386605836907,3.75315140765489e-05,99046.4409677934,189.472271510533,337.513975571613,3.21605472935706,294.760157137501,284.424857275827
"20",1969,29.53456788736,10.8704482336443,3.729947908672,289.316974639893,67.7328388058409,3.08770997820347e-05,98926.9090003189,194.113066945757,336.917154195357,3.15583673773371,295.325681569625,284.601453897904
"21",1970,28.9586586999994,-14.9765064730809,-6.03221731394042,289.584043386031,67.5410879680089,2.82540504497551e-05,99043.3408203125,192.397956867607,337.659559133101,3.17483919570032,295.731524331229,284.800070626395
"22",1971,-3.43367440622529,1.48404287732662,3.75492323881981,290.106227680128,67.9743748392378,3.27847573286669e-05,99008.2176837532,192.982444899423,341.301167624337,3.21708626467354,296.097815260595,285.360316023535
"23",1972,-11.992704542803,11.1935356580981,14.981388076192,290.139987128122,67.9903179528762,3.17295626620753e-05,98998.6490353954,192.79686207674,341.802902104903,3.25505969901474,296.254292935741,285.330228027032
"24",1973,-26.2527731351489,-13.4005082313384,-9.16477244902419,290.361593090758,68.9047584631005,3.66397656581303e-05,98982.5598493304,192.828046837632,341.371330728336,3.20013867622736,296.180664685308,285.764925664785
"25",1974,-28.3239432820898,-14.5303691070667,4.72869201683188,290.612862256108,67.9294991590539,3.38297790249828e-05,99001.2729292889,194.270251663364,341.976993794344,3.18096154593692,296.627140590123,285.915316406561
"26",1975,-42.7462573031906,-14.26054431768,5.23982385671235,290.39962912579,70.6524263693362,4.09746776632133e-05,98985.2628248565,191.176316086127,342.893074191346,3.13412945702368,296.285518918719,285.823625019618
"27",1976,18.142239264901,-6.59737807274112,-1.26284848270517,289.580638651945,66.825566184764,3.18821062705865e-05,99035.9588847258,194.321773976696,334.779379358097,3.14892973340288,295.693882222078,284.79213056759
"28",1977,-11.807094783317,12.3749032344649,-12.4905033281324,290.244438872045,67.955482531567,3.29395307055481e-05,98985.8013293208,192.728720995845,341.977028048768,3.164767814382,296.189754213606,285.547660788711
"29",1978,3.61966356195527,-4.16606067859083,1.98411352660131,289.793407362335,69.8102865511057,3.30726853527657e-05,98997.7099808674,192.545966362467,342.106236438362,3.10285368333666,295.73639834657,285.08694757734
"30",1979,30.3104793467572,-6.20322187847604,1.22932155097268,289.48102647431,69.8896828038352,3.91582867341733e-05,99025.5923748406,189.335358775392,338.461587555554,3.21120956418466,295.089151615999,284.798788654561
"31",1980,-5.63795674002186,2.60531490038899,2.73958335200852,290.364909191521,67.0002057260397,3.22183502842619e-05,98975.6631756218,194.689648063815,342.152907546686,3.22264518421523,296.47726627272,285.584607455195
"32",1981,-1.99120565283993,24.9945598136351,4.00547556817651,290.131426091097,68.4786037133665,3.31063565194459e-05,98984.5668347417,191.064028623153,341.267539822325,3.13400568493775,295.978899858436,285.527718991649
"33",1982,-6.63480436534584,-4.2844767326862,4.74488082353438,290.406719869497,69.8280436554734,3.83894246819442e-05,99014.7223573023,185.615730519197,346.29891652477,3.16737980517198,296.168574119101,285.953740645428
"34",1983,12.5679424383987,-2.69317282817687,-9.08781622143377,289.67706730901,68.7332806051994,3.84526817947981e-05,98888.1492645886,188.896858993842,340.04662685005,3.20746644692762,295.41968820533,285.14151927403
"35",1984,30.535036655412,-9.20324746068365,1.26280319203503,290.307931393993,68.239824912986,3.62084972076278e-05,98989.3827527105,190.627958531282,342.520091115212,3.22462723024037,296.196587348471,285.717507031499
"36",1985,-11.3478822311813,-3.9715926242256,3.41479349313366,290.236722712614,69.3595526704983,3.632876795174e-05,99014.0598493304,188.330886256938,345.070252866161,3.19332073826571,295.944491561578,285.766280816526
"37",1986,-32.3484102982258,-1.06290388238718,2.93320504205606,290.845818539055,69.6003984723772,3.43637867463629e-05,99023.6051698023,190.724343436105,347.411855775483,3.06471136668507,296.645418400667,286.362793902962
"38",1987,-9.06881312002041,3.40831676281731,-15.2576566635612,290.317090754606,68.6350307853854,3.56979299268386e-05,98965.2605827487,193.663442786859,341.942047274843,3.03395805644746,296.32456253986,285.566094962918
"39",1988,13.83065791073,8.09904990326487,-5.15274966269811,290.075875029272,66.1292582871963,3.16353963712015e-05,99037.5824697066,197.733032985609,337.872020098628,3.15436837381246,296.308218119096,285.113588488832
"40",1989,12.2652095799878,-6.88877927878958,4.54946288045365,289.991731020869,69.2708282422046,3.85495937161884e-05,99050.897660236,187.652716870211,343.369586477474,3.17148034548273,296.01483446238,285.408777314789
"41",1990,-34.4109392119145,-10.6655120123765,2.85001359927479,291.353448945649,68.9133935363925,3.66678358165366e-05,99061.442313058,193.37757822932,347.651670961964,3.19715761073998,297.480461159531,286.552211956102
"42",1991,-29.988686090363,-10.5528577617274,-2.78681034630409,290.871918775597,70.7951042165562,4.03933773582696e-05,99032.2569953763,183.943440437317,350.150062911365,3.06149921155706,296.616140638079,286.475341641173
