global_cluster3_ccf1_oni,global_cluster3_ccf2_oni
-0.10916859056376,-0.0939559676381461
0.0681481728955223,0.0249472590520421
0.0890283544330894,0.0153698490700655
-0.260886451675407,-0.0777082398685621
-0.318144698817009,-0.321099820446048
0.484559649214874,-0.452092127721484
0.543850193161504,0.0986330124471862
-0.299030375448923,-0.0833546818232412
-0.162839937532267,0.0741292208971645
0.10659010132969,0.194716905503606
-0.0169598168585071,0.152644933921011
