pc.Variables,pc.Importance
ps,7.07969839220707
tasmax,5.88688389508795
pr,5.54351243132031
rsds,4.85646067178044
tas,3.230425534698
tasmin,3.21213477674448
rlds,2.10521858574012
sfcwind,1.52182772196384
hurs,-0.023211192020909
PC1,-0.357351874042849
PC2,-3.76813300893304
