"","Feature","Gain","Cover","Frequency"
"1","pr",0.330554402698897,0.186978996879803,0.160975609756098
"2","sfcwind",0.158094025710846,0.239836073208215,0.152845528455285
"3","ps",0.137471850733817,0.109719182228846,0.11219512195122
"4","hurs",0.128401828692956,0.136031295114795,0.167479674796748
"5","tas",0.11562162772317,0.0974246728449681,0.208130081300813
"6","rsds",0.0518069249361327,0.0763749825362083,0.0796747967479675
"7","tasmin",0.0344212045238005,0.0248218693242677,0.032520325203252
"8","tasmax",0.0272170915160587,0.0678992222791412,0.0455284552845528
"9","rlds",0.0164110434643222,0.0609137055837563,0.040650406504065
