"","Feature","Gain","Cover","Frequency"
"1","tas",0.235852852832195,0.249555285085666,0.219895287958115
"2","ps",0.215542082023871,0.19146147364479,0.174520069808028
"3","hurs",0.168712712510315,0.0859001966108042,0.137870855148342
"4","rsds",0.13419209520785,0.115064132571857,0.108202443280977
"5","pr",0.0929896411041714,0.120166651062635,0.115183246073298
"6","rlds",0.0601588348360898,0.0977904690572044,0.0907504363001745
"7","sfcwind",0.0514737501154981,0.0752270386667915,0.0924956369982548
"8","tasmin",0.0351617300793955,0.0389008519801517,0.0418848167539267
"9","tasmax",0.00591630129061399,0.0259339013201011,0.0191972076788831
