"","Feature","Gain","Cover","Frequency"
"1","ps",0.256060757349082,0.142017903767251,0.134796238244514
"2","sfcwind",0.183641992454034,0.166169339798583,0.147335423197492
"3","hurs",0.133288945944909,0.18976128310332,0.184952978056426
"4","pr",0.131987187415054,0.126212234240955,0.11128526645768
"5","rlds",0.0983439420150936,0.0826184259604625,0.0924764890282132
"6","rsds",0.0591101714055975,0.0748787765759045,0.0783699059561129
"7","tas",0.0544313638776782,0.0504942185751585,0.120689655172414
"8","tasmin",0.0443310943146378,0.0841570309585975,0.0673981191222571
"9","tasmax",0.0388045452239136,0.0836907870197687,0.0626959247648903
