"","Feature","Gain","Cover","Frequency"
"1","pr",0.309728448521048,0.209325027891409,0.135725429017161
"2","hurs",0.128449466333014,0.135598735589438,0.157566302652106
"3","ps",0.120736598381813,0.126905912978803,0.137285491419657
"4","rsds",0.106692874317335,0.158748605429528,0.093603744149766
"5","sfcwind",0.104955071646615,0.120723317218297,0.104524180967239
"6","tasmax",0.084392111513441,0.0566660468575679,0.0577223088923557
"7","tas",0.0742873243008116,0.123837857939755,0.224648985959438
"8","rlds",0.0567055132324595,0.0518315358869468,0.0577223088923557
"9","tasmin",0.0140525917534629,0.0163629602082559,0.031201248049922
