"","Feature","Gain","Cover","Frequency"
"1","sfcwind",0.227740320363694,0.19502948609941,0.16156462585034
"2","pr",0.216552342343441,0.149957877000842,0.112244897959184
"3","ps",0.135214152941482,0.125526537489469,0.127551020408163
"4","tasmax",0.100296890972824,0.0732472152017224,0.0697278911564626
"5","tas",0.0821233271041407,0.121829074230085,0.183673469387755
"6","rsds",0.0738442805573991,0.0527941589441168,0.0595238095238095
"7","hurs",0.0569998089954237,0.106992417860152,0.127551020408163
"8","rlds",0.0542867993156816,0.102078067958439,0.0850340136054422
"9","tasmin",0.0529420774059145,0.0725451652157634,0.0731292517006803
