"","Feature","Gain","Cover","Frequency"
"1","sfcwind",0.246868640639346,0.160222544298471,0.119429590017825
"2","pr",0.171551679723925,0.0780775164804339,0.142602495543672
"3","ps",0.1504748441789,0.156949834026836,0.121212121212121
"4","rlds",0.112628998649024,0.149329094394315,0.103386809269162
"5","rsds",0.100645321741272,0.132264247977933,0.105169340463458
"6","hurs",0.0777011961401232,0.127027911543317,0.142602495543672
"7","tas",0.0765836561871594,0.0617139651222591,0.176470588235294
"8","tasmax",0.0377166530912408,0.0784047875075974,0.0499108734402852
"9","tasmin",0.0258290096490095,0.0560100986488382,0.0392156862745098
