"","Feature","Gain","Cover","Frequency"
"1","ps",0.345939065050193,0.213757843365094,0.179127725856698
"2","sfcwind",0.192496150239918,0.103462700441552,0.110591900311526
"3","rlds",0.104478369621202,0.0762723681152684,0.101246105919003
"4","rsds",0.0859947226872737,0.135254473623054,0.126168224299065
"5","tasmin",0.0748637158111282,0.0466186381594237,0.0358255451713396
"6","pr",0.0590318075484008,0.173460376481525,0.14797507788162
"7","hurs",0.0540186718849829,0.143899604926795,0.141744548286604
"8","tasmax",0.0417116842808093,0.0388566116662793,0.0311526479750779
"9","tas",0.0414658128760922,0.0684173832210086,0.126168224299065
