"","Feature","Gain","Cover","Frequency"
"1","sfcwind",0.220021745981657,0.124818984444341,0.122895622895623
"2","rlds",0.175692421236364,0.072032512729481,0.0808080808080808
"3","pr",0.167723337477781,0.118792918204326,0.0942760942760943
"4","ps",0.148944935613591,0.183538095015649,0.168350168350168
"5","tas",0.0834087354825415,0.106460503573597,0.13973063973064
"6","rsds",0.0584376774496016,0.120614752183865,0.134680134680135
"7","hurs",0.0534855012821363,0.107581632176391,0.112794612794613
"8","tasmax",0.0474918756264912,0.0726865044144439,0.0555555555555556
"9","tasmin",0.044793769849836,0.0934740972579063,0.0909090909090909
