"","Feature","Gain","Cover","Frequency"
"1","rsds",0.266265503605165,0.140762874083757,0.146864686468647
"2","hurs",0.199967963158984,0.13296605817265,0.127062706270627
"3","ps",0.184450406192911,0.169989261870302,0.146864686468647
"4","tas",0.111775186297869,0.134366683785424,0.235973597359736
"5","sfcwind",0.0982198588962752,0.200196087585788,0.15016501650165
"6","pr",0.0439616759272842,0.0652691535552547,0.0742574257425743
"7","rlds",0.0346222022514851,0.0690975302301695,0.0594059405940594
"8","tasmax",0.0303945530973199,0.0453335823334423,0.033003300330033
"9","tasmin",0.0303426505727073,0.0420187683832112,0.0264026402640264
