"","Feature","Gain","Cover","Frequency"
"1","pr",0.257519787085461,0.147111152729656,0.137254901960784
"2","rsds",0.201204243621478,0.151793239067328,0.128342245989305
"3","tasmax",0.136069667932127,0.114149264912445,0.0926916221033868
"4","sfcwind",0.130487180853859,0.0902238037269407,0.117647058823529
"5","ps",0.0980931461710353,0.161859724693323,0.153297682709447
"6","rlds",0.0664671941384967,0.0880700440116116,0.0641711229946524
"7","hurs",0.0559202494527746,0.0760370821237944,0.115864527629234
"8","tasmin",0.0292693000795622,0.127305927521303,0.0819964349376114
"9","tas",0.0249692306652062,0.0434497612135968,0.10873440285205
