pc.Variables,pc.Importance
hurs,8.4311782116395
rlds,5.79485768445174
PC1,4.309332804191
sfcwind,3.74535844492032
pr,3.53456559732492
rsds,3.43729098596315
tas,2.3590399791452
tasmin,2.18981121531782
tasmax,0.598446773146785
ps,-0.899172882431178
PC3,-1.08522651475236
