pc.Variables,pc.Importance
pr,17.2554986635055
rsds,4.68282070397372
tas,3.13473350198818
hurs,2.87139723796324
ps,2.36140325113384
sfcwind,2.24552669838653
tasmax,1.61058485315811
tasmin,1.38468369801743
rlds,1.38180504200813
PC3,0.25031849765793
PC1,-1.48753537908017
