pc.Variables,pc.Importance
tasmax,18.1352367617279
tas,16.3368295292525
rlds,9.74812608169997
tasmin,8.76301572709061
hurs,8.66490334979667
ps,6.02723678079354
sfcwind,5.75486735786949
rsds,2.97417455311257
pr,2.3025219484147
PC3,-0.776686814223223
PC2,-2.0773638794904
