pc.Variables,pc.Importance
PC3,14.8101724752077
tasmax,11.8611160268251
tas,8.18828985605551
tasmin,7.96101112169921
hurs,7.77605782106559
rlds,7.17631476022821
ps,1.65214569828911
rsds,0.935268114019166
PC2,0.870270190715171
sfcwind,0.629909383279303
pr,-0.571600194319884
