pc.Variables,pc.Importance
pr,14.2004802388075
rsds,5.98612536589323
ps,5.03742384110452
sfcwind,4.60536196125281
rlds,3.79530965925377
tasmin,2.71277315660069
tas,2.19782066214974
tasmax,2.19179374074982
hurs,1.87162011267301
PC1,1.06833404103972
PC3,-1.22191378091566
