pc.Variables,pc.Importance
pr,6.00463146900096
tasmax,5.33269416604445
hurs,5.26212021665098
ps,3.07641838716877
tasmin,2.93787775460826
tas,1.70062909400868
rsds,0.811058872128345
rlds,0.595753575973163
sfcwind,0.333468540999639
PC2,-0.624273042663736
PC1,-1.50608183404374
