pc.Variables,pc.Importance
tasmax,4.43265793324923
tas,4.40834382736568
rlds,3.1265559907551
rsds,2.82217156579441
hurs,2.61275078676661
tasmin,2.35623494317362
ps,2.34124576429067
PC3,2.19292036438731
pr,0.225896724148802
PC1,-0.484065019289626
sfcwind,-1.41178816909505
