pc.Variables,pc.Importance
rsds,12.9871424576704
tas,3.86143788723729
ps,3.80928435339943
rlds,3.58373550927484
hurs,2.98813933745197
tasmax,2.93483450733997
tasmin,1.9235022602767
pr,1.21411786467739
sfcwind,0.792070480524164
PC1,0.243642212656205
PC2,-1.84829381284443
