pc.Variables,pc.Importance
tasmax,11.0615461384758
tas,9.33034419667259
tasmin,8.75939923690831
rlds,7.51551637045277
hurs,6.54984014604489
rsds,5.35839463412176
pr,2.35545462271291
sfcwind,-0.899978339904928
PC3,-1.06869082244125
ps,-1.2456764769725
PC2,-3.999794573342
