pc.Variables,pc.Importance
tas,5.10147044404025
rlds,4.89227828851898
tasmin,4.49796440374538
tasmax,2.58454737115121
ps,0.774792299246386
sfcwind,0.75102558118188
hurs,0.320377504296026
pr,-0.882541412994169
PC2,-1.33275051936952
PC1,-2.72087091572337
rsds,-3.50018859501554
